epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3655878467635403,0.354034897333309,0.5241908850726552,0.3655878467635403,0.40124555160142344,0.3986074847693647,0.26225165562913905
0,validation,0.41756548536209553,0.4154821213644743,0.5631741140215717,0.41756548536209553,0.40093240093240096,0.4444444444444444,0.40106951871657753
1,train,0.5102377807133421,0.49069695509366024,0.6326783355350065,0.5102377807133421,0.49214189492590926,0.5757109915449655,0.4042379788101059
1,validation,0.4946070878274268,0.46679059778491333,0.6209553158705702,0.4946070878274268,0.3847980997624703,0.5913312693498451,0.4242424242424242
2,train,0.7192866578599736,0.6966389452417117,0.7894649933949801,0.7192866578599736,0.6990856192851206,0.7640369580668088,0.6267942583732058
2,validation,0.4930662557781202,0.46016856372238607,0.6197996918335902,0.4930662557781202,0.46817248459958927,0.5570032573289904,0.3553299492385787
3,train,0.9164464993394981,0.8957665742673213,0.9373348745046236,0.9164464993394981,0.9249076733688962,0.9348058425365159,0.8275862068965516
3,validation,0.49614791987673346,0.48301853329786293,0.6221109399075502,0.49614791987673346,0.5065176908752328,0.5139664804469274,0.42857142857142855
4,train,0.9712681638044914,0.9626366941318177,0.9784511228533685,0.9712681638044914,0.9715481171548117,0.9822443181818181,0.9341176470588236
4,validation,0.5177195685670262,0.4951662515720907,0.6382896764252697,0.5177195685670262,0.5315985130111524,0.5441441441441441,0.4097560975609756
-1,test,0.4591679506933744,0.4118407795060432,0.5943759630200308,0.4591679506933744,0.44897959183673464,0.5337954939341422,0.2527472527472528
