,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3669736842105263,0.5252302631578948,0.3669736842105263
1,0,validation,0.4250992063492064,0.5688244047619048,0.4250992063492064
2,1,train,0.4195394736842106,0.5646546052631579,0.4195394736842106
3,1,validation,0.4601521164021164,0.5951140873015873,0.4601521164021164
4,2,train,0.5217105263157895,0.6412828947368421,0.5217105263157895
5,2,validation,0.49966931216931215,0.6247519841269841,0.49966931216931215
6,3,train,0.5881578947368421,0.6911184210526315,0.5881578947368421
7,3,validation,0.5071097883597884,0.6303323412698413,0.5071097883597884
8,4,train,0.6748684210526316,0.7561513157894736,0.6748684210526316
9,4,validation,0.509920634920635,0.6324404761904762,0.509920634920635
10,5,train,0.8052631578947368,0.8539473684210527,0.8052631578947368
11,5,validation,0.5064484126984127,0.6298363095238095,0.5064484126984127
12,6,train,0.9081578947368422,0.9311184210526315,0.9081578947368422
13,6,validation,0.5267857142857143,0.6450892857142857,0.5267857142857143
14,7,train,0.9557236842105263,0.9667927631578948,0.9557236842105263
15,7,validation,0.5011574074074074,0.6258680555555556,0.5011574074074074
16,8,train,0.9743421052631579,0.9807565789473685,0.9743421052631579
17,8,validation,0.49900793650793646,0.6242559523809523,0.49900793650793646
18,9,train,0.9861842105263158,0.9896381578947369,0.9861842105263158
19,9,validation,0.5162037037037037,0.6371527777777778,0.5162037037037037
20,-1,test,0.5211640211640212,0.6408730158730159,0.5211640211640212
