epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.34841479524438573,0.33623465051419804,0.5113110964332892,0.34841479524438573,0.3826164874551971,0.38651102464332043,0.23957643944407678
0,validation,0.39907550077041604,0.3898748304320094,0.5493066255778121,0.39907550077041604,0.41441441441441434,0.4514851485148515,0.3037249283667622
1,train,0.43758256274768825,0.4274814147203734,0.5781869220607663,0.43758256274768825,0.4392304082590333,0.48715824357912174,0.3560555923229649
1,validation,0.4283513097072419,0.41895406472435953,0.5712634822804313,0.4283513097072419,0.37500000000000006,0.49814126394052044,0.3837209302325582
2,train,0.5495376486129459,0.5276981868000389,0.6621532364597095,0.5495376486129459,0.4995196926032662,0.6313868613138687,0.45218800648298213
2,validation,0.48073959938366717,0.4542227286010568,0.6105546995377504,0.48073959938366717,0.37560975609756103,0.5741029641185648,0.41295546558704455
3,train,0.7011228533685601,0.676125808471049,0.77584214002642,0.7011228533685601,0.6463912846118929,0.7707550392893748,0.6112311015118791
3,validation,0.4761171032357473,0.456939090926019,0.6070878274268106,0.4761171032357473,0.45679012345679004,0.5294117647058822,0.38461538461538464
4,train,0.8563408190224571,0.8352600658680318,0.8922556142668427,0.8563408190224571,0.8302693458743052,0.9023028611304954,0.773207990599295
4,validation,0.49922958397534667,0.4613643400190445,0.62442218798151,0.49922958397534667,0.45962732919254656,0.5792880258899675,0.34517766497461927
-1,test,0.5053929121725732,0.43338021683320443,0.6290446841294298,0.5053929121725732,0.4541666666666667,0.6069802731411228,0.2389937106918239
