epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.39233817701453105,0.37099134589485766,0.5442536327608983,0.39233817701453105,0.36730859558478157,0.4717557251908397,0.2739097169089518
0,validation,0.41910631741140214,0.40111474270917213,0.5643297380585517,0.41910631741140214,0.5130568356374808,0.2761904761904762,0.41409691629955947
1,train,0.5865257595772787,0.5464792147984279,0.6898943196829591,0.5865257595772787,0.5498652291105122,0.6687435098650052,0.4208289054197662
1,validation,0.5192604006163328,0.49058249235559903,0.6394453004622497,0.5192604006163328,0.5009940357852882,0.5728476821192053,0.3979057591623037
2,train,0.7942536327608983,0.7685300455842797,0.8456902245706737,0.7942536327608983,0.780016792611251,0.8373239436619718,0.6882494004796162
2,validation,0.5161787365177196,0.4779497712995971,0.6371340523882898,0.5161787365177196,0.4592901878914405,0.6022187004754358,0.372340425531915
3,train,0.9263540290620872,0.9113310210696391,0.9447655217965656,0.9263540290620872,0.9285415796071876,0.9446626204926812,0.8607888631090488
3,validation,0.5269645608628659,0.4748024992359012,0.6452234206471494,0.5269645608628659,0.5352622061482821,0.5733558178752107,0.3157894736842105
4,train,0.9636723910171731,0.9569218631884308,0.9727542932628798,0.9636723910171731,0.9641965029142381,0.9721428571428572,0.9344262295081968
4,validation,0.4946070878274268,0.47548312451088726,0.6209553158705702,0.4946070878274268,0.4922480620155039,0.5359712230215828,0.39823008849557523
-1,test,0.48073959938366717,0.44815253559514795,0.6105546995377504,0.48073959938366717,0.4793713163064833,0.5410122164048866,0.3240740740740741
