,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3694078947368421,0.4875822368421053,0.21151315789473685
1,0,validation,0.5,0.5,0.0
2,1,train,0.3786842105263158,0.5300657894736842,0.36289473684210527
3,1,validation,0.38492063492063494,0.5386904761904762,0.38492063492063494
4,2,train,0.43348684210526317,0.5751151315789473,0.43348684210526317
5,2,validation,0.3210978835978836,0.4908234126984127,0.3210978835978836
6,3,train,0.325,0.49375,0.325
7,3,validation,0.3411044973544974,0.505828373015873,0.3411044973544974
8,4,train,0.37526315789473685,0.5314473684210526,0.37526315789473685
9,4,validation,0.3715277777777778,0.5286458333333334,0.3715277777777778
10,5,train,0.3365789473684211,0.5024342105263159,0.3365789473684211
11,5,validation,0.3351521164021164,0.5013640873015873,0.3351521164021164
12,6,train,0.34940789473684214,0.5120559210526316,0.34940789473684214
13,6,validation,0.2911706349206349,0.46837797619047616,0.2911706349206349
14,7,train,0.4002631578947368,0.5501973684210526,0.4002631578947368
15,7,validation,0.39914021164021163,0.5493551587301587,0.39914021164021163
16,8,train,0.4327631578947368,0.5745723684210526,0.4327631578947368
17,8,validation,0.4290674603174603,0.5718005952380952,0.4290674603174603
18,9,train,0.43914473684210525,0.5635690789473684,0.3759868421052632
19,9,validation,0.43915343915343913,0.5793650793650793,0.43915343915343913
20,-1,test,0.4356812169312169,0.5767609126984127,0.4356812169312169
