epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.2869881109643329,0.25739230823250875,0.46524108322324964,0.2869881109643329,0.1272850372376439,0.428842504743833,0.21604938271604943
0,validation,0.3667180277349769,0.3178147225415479,0.5250385208012327,0.3667180277349769,0.10600706713780919,0.5117056856187292,0.33573141486810554
1,train,0.3190224570673712,0.2910069195070299,0.4892668428005284,0.3190224570673712,0.13788300835654596,0.467657693852953,0.2674800563115908
1,validation,0.40061633281972264,0.3774488689948341,0.5504622496147921,0.40061633281972264,0.2411764705882353,0.5142857142857143,0.37688442211055273
2,train,0.45442536327608984,0.4328424859483235,0.5908190224570673,0.45442536327608984,0.40849056603773587,0.5480916030534351,0.34194528875379937
2,validation,0.4884437596302003,0.47605021667946196,0.6163328197226502,0.4884437596302003,0.35960591133004927,0.5646687697160884,0.5038759689922481
3,train,0.5766182298546896,0.5512060323780079,0.6824636723910172,0.5766182298546896,0.5204301075268817,0.6541592920353982,0.479028697571744
3,validation,0.4884437596302003,0.4775189786059351,0.6163328197226502,0.4884437596302003,0.475,0.5289855072463768,0.42857142857142855
4,train,0.6928665785997358,0.6625773205610114,0.7696499339498017,0.6928665785997358,0.6521374685666387,0.7638297872340425,0.5717647058823528
4,validation,0.49768875192604006,0.48768475754764246,0.6232665639445301,0.49768875192604006,0.4856596558317399,0.5266903914590747,0.4507042253521127
-1,test,0.48228043143297383,0.4390936326648089,0.6117103235747304,0.48228043143297383,0.46393762183235865,0.5570469798657719,0.2962962962962963
