filename,n_samples,epoch,time,f1_macro,n_neighbors,metric
2025-05-05-FacebookAI/roberta-base-1e-05-data,750,3,8.257553815841675,0.596287513712307,18,l2
2025-05-05-FacebookAI/roberta-base-1e-05-data,750,4,8.787163972854614,0.5838043644678964,15,l1
2025-05-05-FacebookAI/roberta-base-1e-05-data,750,5,8.592168092727661,0.6470173941179095,14,l1
2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,1,12.038337230682371,0.5203119896316302,16,cosine
2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,2,10.348555564880373,0.5268199233716475,16,l1
2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,3,13.67808485031128,0.6376110737506758,13,cosine
2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,4,12.036123752593994,0.5835725035464788,14,l1
2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,5,12.095341682434082,0.5859543612179624,1,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,250,1,4.683900594711304,0.4915528654812272,18,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,250,2,8.140070915222168,0.57035988087196,11,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,250,3,4.753364324569702,0.5428234554131565,1,l1
2025-05-05-FacebookAI/roberta-base-2e-05-data,250,4,5.7441511154174805,0.6019971561048165,16,l1
2025-05-05-FacebookAI/roberta-base-2e-05-data,250,5,5.188874244689941,0.6084725518482325,18,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,500,1,7.44651460647583,0.5136033020598759,14,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,500,2,8.198722839355469,0.5196358103931916,5,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,500,3,8.22756838798523,0.581289726533629,19,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,9.619349241256714,0.5785131519510754,18,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,6.720750331878662,0.6547630560705743,7,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,750,1,10.36856174468994,0.5167658841256214,17,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,750,2,9.52576732635498,0.6054195947430555,11,l1
2025-05-05-FacebookAI/roberta-base-2e-05-data,750,3,10.30602526664734,0.5405734362256102,7,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,750,4,12.154444694519045,0.6212703455875621,11,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,750,5,8.596897602081299,0.6128229614467107,13,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,1,13.870737075805664,0.504298998002047,10,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,2,11.122690677642822,0.5952406222762548,16,cosine
2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,3,10.586872100830078,0.5471421853341777,7,l1
2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,11.200694799423218,0.631906183021753,9,l2
2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,15.289017677307127,0.6334916197192992,17,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,250,1,5.761510372161865,0.5080238696880346,1,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,250,2,7.510778188705444,0.5763764543858618,17,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,250,3,4.73175311088562,0.5673833655554904,14,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,250,4,4.665639877319336,0.6516166822867854,11,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,250,5,8.280255794525146,0.6198112054716234,7,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,6.784565448760986,0.5023541273541273,8,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,7.0980775356292725,0.5942343200407717,15,cosine
2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,9.076791048049929,0.5791514584934795,15,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,6.067780017852783,0.5891803217362637,11,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,6.604434967041016,0.5952138453267447,17,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,750,1,8.357247829437256,0.4847879403008837,3,cosine
2025-05-05-FacebookAI/roberta-base-5e-05-data,750,2,9.894651412963867,0.5810526315789474,7,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,750,3,10.994197368621826,0.6166554054054054,16,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,750,4,9.023054361343384,0.5795186988851122,7,cosine
2025-05-05-FacebookAI/roberta-base-5e-05-data,750,5,10.264010906219482,0.5906801271767148,17,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,11.114184141159058,0.5105995079070876,15,cosine
2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,14.662291765213013,0.6342255398739427,15,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,13.228296279907228,0.6287553830147267,14,l2
2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,9.536972761154177,0.5809807004706823,15,l1
2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,12.557132959365845,0.6285714285714286,17,l1
2025-05-05-FacebookAI/roberta-base-5e-06-data,250,1,6.593310832977295,0.4493257118891636,13,l1
2025-05-05-FacebookAI/roberta-base-5e-06-data,250,2,5.496621608734131,0.4994798274974499,17,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,250,3,4.949678659439087,0.464048602698502,18,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,250,4,5.939223527908325,0.5395858423182797,17,l1
2025-05-05-FacebookAI/roberta-base-5e-06-data,250,5,5.233258008956909,0.5946672908929348,5,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,500,1,7.321898698806763,0.5715717452961466,18,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,500,2,6.674534797668457,0.5449450177408179,16,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,500,3,6.540164947509766,0.5242370873226808,7,l1
2025-05-05-FacebookAI/roberta-base-5e-06-data,500,4,8.490880250930786,0.5904296331059132,13,l1
2025-05-05-FacebookAI/roberta-base-5e-06-data,500,5,6.61452579498291,0.5660912525428655,13,cosine
2025-05-05-FacebookAI/roberta-base-5e-06-data,750,1,9.492879390716553,0.5134017213576577,15,cosine
2025-05-05-FacebookAI/roberta-base-5e-06-data,750,2,7.326573371887207,0.5520942945027003,15,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,750,3,10.582667112350464,0.5637198724942184,19,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,750,4,7.791809558868408,0.5201539599373324,19,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,750,5,9.071945190429688,0.5709737985147821,16,l1
2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,1,12.33646273612976,0.4444476126943559,1,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,2,12.557146787643433,0.5592720824884799,11,cosine
2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,3,12.48116135597229,0.55464069980199,11,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,4,10.757254600524902,0.5543666528358261,19,l2
2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,5,10.828710079193115,0.5868168046988592,15,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,250,1,6.825705051422119,0.4157817672523555,7,l2
2025-05-05-google-bert/bert-base-uncased-1e-05-data,250,2,5.65343165397644,0.5313379602853288,18,l2
2025-05-05-google-bert/bert-base-uncased-1e-05-data,250,3,4.758286476135254,0.5825411190117072,15,cosine
2025-05-05-google-bert/bert-base-uncased-1e-05-data,250,4,5.147617101669312,0.5548076579584457,16,cosine
2025-05-05-google-bert/bert-base-uncased-1e-05-data,250,5,5.311408996582031,0.5810559006211179,13,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,1,6.375592470169067,0.4477380819530133,11,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,2,8.293800830841064,0.5565854158493874,10,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,3,8.83349609375,0.5577045749692476,14,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,4,9.079532384872437,0.5473684210526316,10,l2
2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,5,7.524402856826782,0.6110779386641455,9,cosine
2025-05-05-google-bert/bert-base-uncased-1e-05-data,750,1,8.224223375320435,0.47171357839772,18,cosine
2025-05-05-google-bert/bert-base-uncased-1e-05-data,750,2,10.324800968170166,0.5256927200143794,9,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,750,3,10.84581708908081,0.561141304347826,17,l2
2025-05-05-google-bert/bert-base-uncased-1e-05-data,750,4,11.308647632598875,0.5514478940194095,7,l2
2025-05-05-google-bert/bert-base-uncased-1e-05-data,750,5,8.580030918121338,0.5623196779524323,13,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,1,11.9166100025177,0.4598881760618702,17,l2
2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,2,12.590009689331056,0.5792804340290374,14,l1
2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,3,11.557950258255005,0.5898301494631769,5,cosine
2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,4,12.20417070388794,0.6633789147843046,17,cosine
2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,5,11.58959150314331,0.5949245905502533,14,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,250,1,6.157895803451538,0.392442707709506,6,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,250,2,6.547307252883911,0.5559833571959559,11,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,250,3,5.870986461639404,0.5672533730162873,3,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,250,4,6.188810348510742,0.5694475143672386,10,l2
2025-05-05-google-bert/bert-base-uncased-2e-05-data,250,5,6.132906913757324,0.5755235427504335,17,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,1,10.75085473060608,0.4323376869367317,5,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,2,7.796788215637207,0.6061965485736996,9,l2
2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,3,6.649594783782959,0.5370666915199477,11,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,4,8.401268482208252,0.6465180160626007,9,l2
2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,5,6.382263660430908,0.5859045594966178,11,l2
2025-05-05-google-bert/bert-base-uncased-2e-05-data,750,1,8.625600814819336,0.4009842935274037,12,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,750,2,10.836530923843384,0.5324065306630291,16,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,750,3,8.727808475494385,0.5758742038862521,11,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,750,4,9.674409627914429,0.5944017914931284,18,l2
2025-05-05-google-bert/bert-base-uncased-2e-05-data,750,5,12.177871227264404,0.6384414787544103,9,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,1,13.660889863967896,0.3828857911094753,12,cosine
2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,2,13.386613368988035,0.5876561211264286,7,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,3,9.285832166671751,0.5835079079226236,18,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,4,9.560391187667848,0.6613500762436932,16,l1
2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,5,11.18960738182068,0.5482075785222947,7,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,250,1,5.32784914970398,0.492437281593908,12,l2
2025-05-05-google-bert/bert-base-uncased-5e-05-data,250,2,5.510055780410767,0.4419824238142077,12,l2
2025-05-05-google-bert/bert-base-uncased-5e-05-data,250,3,5.672091007232666,0.6199040180496412,16,l2
2025-05-05-google-bert/bert-base-uncased-5e-05-data,250,4,3.9242103099823,0.5951025566132772,15,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,250,5,4.826770305633545,0.5643696581196581,12,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,500,1,6.322916269302368,0.4719769402180648,1,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,500,2,7.601331472396851,0.5577839197027155,14,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,500,3,6.935358047485352,0.571687856689643,8,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,500,4,7.30141806602478,0.6007719724741417,14,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,500,5,6.083083868026733,0.5874554267556641,8,l2
2025-05-05-google-bert/bert-base-uncased-5e-05-data,750,1,9.913132190704346,0.45890261593454,18,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,750,2,9.794146537780762,0.5167180300105191,19,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,750,3,11.051775693893433,0.5978936078936079,18,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,750,4,8.507346153259277,0.6175822181526462,10,l2
2025-05-05-google-bert/bert-base-uncased-5e-05-data,750,5,14.341313362121582,0.6621427799266212,12,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,1000,1,15.16643476486206,0.4659875563845402,17,cosine
2025-05-05-google-bert/bert-base-uncased-5e-05-data,1000,2,8.442582130432129,0.5551710534169537,18,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,1000,3,10.55715274810791,0.5758150254637374,13,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,1000,4,10.825483560562134,0.6039258868562368,13,l1
2025-05-05-google-bert/bert-base-uncased-5e-05-data,1000,5,14.12004327774048,0.657411532834331,17,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,250,1,4.896222352981567,0.4459547181066168,7,l2
2025-05-05-google-bert/bert-base-uncased-5e-06-data,250,2,3.915879487991333,0.5041014298740857,1,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,250,3,5.630589485168457,0.5205565954192327,14,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,250,4,5.634619474411011,0.45861952761836794,1,l1
2025-05-05-google-bert/bert-base-uncased-5e-06-data,250,5,4.662225008010864,0.5038756673319139,1,l1
2025-05-05-google-bert/bert-base-uncased-5e-06-data,500,1,9.89888858795166,0.4751809298527217,9,l2
2025-05-05-google-bert/bert-base-uncased-5e-06-data,500,2,6.47718071937561,0.48465528412670206,1,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,500,3,7.022845268249512,0.4499457695536127,9,l1
2025-05-05-google-bert/bert-base-uncased-5e-06-data,500,4,7.922067642211914,0.49945144003590186,14,l1
2025-05-05-google-bert/bert-base-uncased-5e-06-data,500,5,6.065232753753662,0.4960552675129161,1,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,750,1,10.322214126586914,0.47523038254264266,12,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,750,2,8.935768842697144,0.4619057809660077,10,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,750,3,12.021068572998047,0.5222845902897716,7,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,750,4,9.037453651428223,0.4843439277302745,14,l2
2025-05-05-google-bert/bert-base-uncased-5e-06-data,750,5,9.956088781356812,0.529681268218514,17,l2
2025-05-05-google-bert/bert-base-uncased-5e-06-data,1000,1,12.725574254989624,0.44178489690634665,2,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,1000,2,10.694004774093628,0.4952220258957796,4,l1
2025-05-05-google-bert/bert-base-uncased-5e-06-data,1000,3,16.632681846618652,0.5227192165332586,18,l2
2025-05-05-google-bert/bert-base-uncased-5e-06-data,1000,4,11.447863817214966,0.5014875758331255,1,cosine
2025-05-05-google-bert/bert-base-uncased-5e-06-data,1000,5,12.470265626907349,0.5347268765124599,9,l1
