,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.40625,0.5007401315789474,0.19046052631578947
1,0,validation,0.43452380952380953,0.5104166666666666,0.17261904761904762
2,1,train,0.48519736842105265,0.49942434210526315,0.02730263157894737
3,1,validation,0.4836309523809524,0.49367559523809523,0.00744047619047619
4,2,train,0.4963815789473684,0.4999177631578947,0.006907894736842105
5,2,validation,0.5,0.5,0.0
6,3,train,0.4881578947368421,0.49506578947368424,0.003947368421052632
7,3,validation,0.5,0.5,0.0
8,4,train,0.4898026315789474,0.49629934210526316,0.005592105263157895
9,4,validation,0.5,0.5,0.0
10,5,train,0.38980263157894735,0.5199835526315789,0.30032894736842103
11,5,validation,0.27480158730158727,0.45610119047619047,0.27480158730158727
12,6,train,0.30526315789473685,0.4605263157894737,0.23157894736842105
13,6,validation,0.5,0.5,0.0
14,7,train,0.49605263157894736,0.5036184210526315,0.02236842105263158
15,7,validation,0.5,0.5,0.0
16,8,train,0.45532894736842106,0.4888651315789474,0.044802631578947365
17,8,validation,0.27711640211640215,0.4578373015873016,0.27711640211640215
18,9,train,0.27348684210526314,0.45511513157894734,0.27348684210526314
19,9,validation,0.2628968253968254,0.44717261904761907,0.2628968253968254
20,-1,test,0.2509920634920635,0.4382440476190476,0.2509920634920635
