,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3207236842105263,0.49054276315789475,0.3207236842105263
1,0,validation,0.3267195767195767,0.49503968253968256,0.3267195767195767
2,1,train,0.33111842105263156,0.4983388157894737,0.33111842105263156
3,1,validation,0.317208485958486,0.4877232142857143,0.3159722222222222
4,2,train,0.3376973684210526,0.5032730263157895,0.3376973684210526
5,2,validation,0.3340163101960451,0.484333664021164,0.2665343915343915
6,3,train,0.3336184210526316,0.5002138157894737,0.3336184210526316
7,3,validation,0.28851935101935106,0.464781746031746,0.27992724867724866
8,4,train,0.34710526315789475,0.510328947368421,0.34710526315789475
9,4,validation,0.3149801587301587,0.48623511904761907,0.3149801587301587
10,-1,test,0.3455687830687831,0.5091765873015873,0.3455687830687831
