epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3503963011889036,0.3314639836182803,0.5127972258916776,0.3503963011889036,0.375886524822695,0.40197287299630086,0.21653255303584493
0,validation,0.4437596302003082,0.4281890539068249,0.5828197226502312,0.4437596302003082,0.4098360655737705,0.5117967332123412,0.362934362934363
1,train,0.4134742404227213,0.3958104573418226,0.5601056803170409,0.4134742404227213,0.4052346570397112,0.4813776531838206,0.300819061801936
1,validation,0.46687211093990755,0.45604686545084533,0.6001540832049306,0.46687211093990755,0.4359550561797753,0.5296296296296297,0.402555910543131
2,train,0.4924042272126816,0.47541802699344043,0.6193031704095112,0.4924042272126816,0.48775981524249423,0.5565700674870981,0.3819241982507289
2,validation,0.4576271186440678,0.4511645175059809,0.5932203389830509,0.4576271186440678,0.4177777777777778,0.5103189493433397,0.42539682539682544
3,train,0.5911492734478203,0.5685172183276505,0.6933619550858653,0.5911492734478203,0.5768694844403158,0.6666666666666667,0.46201550387596896
3,validation,0.48382126348228044,0.4703766894815202,0.6128659476117103,0.48382126348228044,0.4415011037527594,0.5529622980251346,0.41666666666666663
4,train,0.6961690885072656,0.6661111617459622,0.7721268163804491,0.6961690885072656,0.6982041173893999,0.760361718161266,0.5397676496872207
4,validation,0.5208012326656395,0.505724924387791,0.6406009244992296,0.5208012326656395,0.5241935483870968,0.5539568345323742,0.43902439024390244
-1,test,0.4761171032357473,0.4416082728009334,0.6070878274268106,0.4761171032357473,0.4727272727272727,0.5401709401709401,0.3119266055045871
