,0
0,1.1059675216674805
1,1.0924969911575317
2,1.0870665311813354
3,1.0909578800201416
4,1.111438274383545
5,1.1072560548782349
6,1.1076366901397705
7,1.0892224311828613
8,1.1013519763946533
9,1.1294159889221191
10,1.0805366039276123
11,1.103575587272644
12,1.1088486909866333
13,1.1017920970916748
14,1.09280526638031
15,1.0998705625534058
16,1.0955952405929565
17,1.0986735820770264
18,1.0911734104156494
19,1.0813542604446411
20,1.0934793949127197
21,1.1151710748672485
22,1.1019387245178223
23,1.086369276046753
24,1.0877856016159058
25,1.0925488471984863
26,1.0747389793395996
27,1.0793167352676392
28,1.080729365348816
29,1.0734889507293701
30,1.0705207586288452
31,1.0899739265441895
32,1.0699965953826904
33,1.0478543043136597
34,1.1367155313491821
35,1.1404825448989868
36,1.0736110210418701
37,1.0990432500839233
38,1.04275381565094
39,1.0952932834625244
40,1.1003726720809937
41,1.0451569557189941
42,1.0973352193832397
43,1.0905452966690063
44,1.11989164352417
45,1.0983635187149048
46,1.084336280822754
47,1.0740982294082642
48,1.0973607301712036
49,1.0444308519363403
50,1.1070185899734497
51,1.045342206954956
52,1.0108755826950073
53,1.1368118524551392
54,1.0732462406158447
55,1.1434463262557983
56,1.042747974395752
57,1.0600606203079224
58,1.0601701736450195
59,1.072129249572754
60,1.0607025623321533
61,1.0711369514465332
62,1.1312335729599
63,1.054343342781067
64,1.03948974609375
65,1.054079532623291
66,1.1037213802337646
67,1.0914843082427979
68,1.1020708084106445
69,1.0994858741760254
70,1.0921941995620728
71,1.1029136180877686
72,1.0931154489517212
73,1.1061931848526
74,1.1223084926605225
75,1.100818395614624
76,1.101877212524414
77,1.1014225482940674
78,1.0937951803207397
79,1.092671275138855
80,1.0969274044036865
81,1.1118288040161133
82,1.0869427919387817
83,1.0969535112380981
84,1.1041691303253174
85,1.103115200996399
86,1.0964455604553223
87,1.1043694019317627
88,1.0995811223983765
89,1.1001300811767578
90,1.1070293188095093
91,1.1060189008712769
92,1.1025043725967407
93,1.102634310722351
94,1.0987863540649414
95,1.0982316732406616
96,1.0986391305923462
97,1.09895658493042
98,1.1030006408691406
99,1.1006990671157837
100,1.1005643606185913
101,1.0985559225082397
102,1.1002135276794434
103,1.097983479499817
104,1.0999177694320679
105,1.0978158712387085
106,1.0970638990402222
107,1.0992507934570312
108,1.0985362529754639
109,1.1004042625427246
110,1.0984752178192139
111,1.0987151861190796
112,1.0995166301727295
113,1.0983409881591797
114,1.0986822843551636
115,1.0962446928024292
116,1.098191499710083
117,1.0979259014129639
118,1.0976868867874146
119,1.0994939804077148
120,1.09965980052948
121,1.0989885330200195
122,1.1066380739212036
123,1.1017646789550781
124,1.1000391244888306
125,1.1092069149017334
126,1.0931742191314697
127,1.0925521850585938
128,1.0890119075775146
129,1.0868701934814453
130,1.0936905145645142
131,1.105100154876709
132,1.0949959754943848
133,1.0932878255844116
134,1.0769307613372803
135,1.075770378112793
136,1.08062744140625
137,1.096670389175415
138,1.0971957445144653
139,1.1074750423431396
140,1.104965329170227
141,1.0693936347961426
142,1.1154606342315674
143,1.093886375427246
144,1.0750129222869873
145,1.0888025760650635
146,1.1041220426559448
147,1.1091159582138062
148,1.0750178098678589
149,1.0954601764678955
150,1.0905375480651855
151,1.1210975646972656
152,1.0899943113327026
153,1.0822772979736328
154,1.0880851745605469
155,1.0841419696807861
156,1.0883307456970215
157,1.1104891300201416
158,1.0775291919708252
159,1.0933846235275269
160,1.098308801651001
161,1.0877454280853271
162,1.1079336404800415
163,1.1076219081878662
164,1.1052730083465576
165,1.092834711074829
166,1.1013100147247314
167,1.0932139158248901
168,1.1101640462875366
169,1.1083979606628418
170,1.10287344455719
171,1.1214873790740967
172,1.1124943494796753
173,1.0951231718063354
174,1.0923352241516113
175,1.0931661128997803
176,1.1065869331359863
177,1.1026418209075928
178,1.0996028184890747
179,1.0955631732940674
180,1.0896896123886108
181,1.10053551197052
182,1.0854170322418213
183,1.0929867029190063
184,1.0940061807632446
185,1.088944911956787
186,1.1119581460952759
187,1.096480369567871
188,1.1184282302856445
189,1.1376506090164185
190,1.1042531728744507
191,1.0942277908325195
192,1.1059600114822388
193,1.0940041542053223
194,1.0890700817108154
195,1.1053075790405273
196,1.097970724105835
197,1.1009364128112793
198,1.0996572971343994
199,1.0960546731948853
200,1.1023387908935547
201,1.0956525802612305
202,1.09840989112854
203,1.0963261127471924
204,1.1044623851776123
205,1.1040000915527344
206,1.0988171100616455
207,1.0954259634017944
208,1.0968952178955078
209,1.0998551845550537
210,1.0938005447387695
211,1.0955156087875366
212,1.0953580141067505
213,1.109935998916626
214,1.097615361213684
215,1.1005020141601562
216,1.1001057624816895
217,1.1038645505905151
218,1.1059976816177368
219,1.1007720232009888
220,1.0940370559692383
221,1.1016463041305542
222,1.1047319173812866
223,1.0935215950012207
224,1.1001877784729004
225,1.0967049598693848
226,1.1018842458724976
227,1.1013702154159546
228,1.097344160079956
229,1.1021875143051147
230,1.1008259057998657
231,1.0977563858032227
232,1.0971009731292725
233,1.098846673965454
234,1.1013598442077637
235,1.1010926961898804
236,1.0980592966079712
237,1.1024398803710938
238,1.0983515977859497
239,1.0956861972808838
240,1.0965622663497925
241,1.0970268249511719
242,1.0980002880096436
243,1.1028802394866943
244,1.1025846004486084
245,1.0988973379135132
246,1.0952212810516357
247,1.0976403951644897
248,1.0981577634811401
249,1.097151279449463
250,1.1005699634552002
251,1.1032811403274536
252,1.1010081768035889
253,1.100962519645691
254,1.0958014726638794
255,1.1025354862213135
256,1.099969744682312
257,1.0972959995269775
258,1.0983362197875977
259,1.0987266302108765
260,1.0985149145126343
261,1.0982482433319092
262,1.098863124847412
263,1.0981580018997192
264,1.100797176361084
265,1.0988229513168335
266,1.1012154817581177
267,1.097762107849121
268,1.0986528396606445
269,1.0988192558288574
270,1.0992146730422974
271,1.097764253616333
272,1.097697138786316
273,1.0974979400634766
274,1.0977754592895508
275,1.0996904373168945
276,1.0994234085083008
277,1.0988448858261108
278,1.0985161066055298
279,1.099183201789856
280,1.0970966815948486
281,1.1022380590438843
282,1.1022759675979614
283,1.1006557941436768
284,1.098695993423462
285,1.0999940633773804
286,1.1002076864242554
287,1.1004536151885986
288,1.099467396736145
289,1.0986891984939575
290,1.097411870956421
291,1.0978293418884277
292,1.0987213850021362
293,1.0983381271362305
294,1.0997068881988525
295,1.0994118452072144
296,1.0980256795883179
297,1.0982913970947266
298,1.0983495712280273
299,1.0950777530670166
300,1.097440242767334
301,1.0974397659301758
302,1.0998239517211914
303,1.0992599725723267
304,1.0972379446029663
305,1.1022347211837769
306,1.0977754592895508
307,1.1005398035049438
308,1.095895767211914
309,1.1022686958312988
310,1.098922610282898
311,1.0973334312438965
312,1.0974059104919434
313,1.0944719314575195
314,1.1024274826049805
315,1.0971344709396362
316,1.094881534576416
317,1.097193717956543
318,1.1022449731826782
319,1.0982630252838135
320,1.0984545946121216
321,1.1008228063583374
322,1.1012654304504395
323,1.1011635065078735
324,1.101464867591858
325,1.0971260070800781
326,1.1000052690505981
327,1.097735047340393
328,1.1023918390274048
329,1.0997294187545776
330,1.0929570198059082
331,1.1016212701797485
332,1.0969537496566772
333,1.0992505550384521
334,1.102728009223938
335,1.0986037254333496
336,1.0952494144439697
337,1.0944499969482422
338,1.1004668474197388
339,1.0960016250610352
340,1.1015890836715698
341,1.1036009788513184
342,1.1016310453414917
343,1.096982479095459
344,1.0961787700653076
345,1.10197913646698
346,1.094010829925537
347,1.0927667617797852
348,1.0990055799484253
349,1.098417043685913
350,1.1005719900131226
351,1.1043492555618286
352,1.0966702699661255
353,1.0993834733963013
354,1.0968327522277832
355,1.1015772819519043
356,1.09787118434906
357,1.0983455181121826
358,1.0994858741760254
359,1.097248911857605
360,1.0946012735366821
361,1.100775122642517
362,1.1033220291137695
363,1.100769281387329
364,1.1002323627471924
365,1.1021027565002441
366,1.0986281633377075
367,1.0986850261688232
368,1.1032752990722656
369,1.0995784997940063
370,1.096652626991272
371,1.0991203784942627
372,1.0978413820266724
373,1.0944490432739258
374,1.1008497476577759
375,1.0980440378189087
376,1.0980018377304077
377,1.0981262922286987
378,1.1000027656555176
379,1.0960171222686768
380,1.0964101552963257
381,1.0985056161880493
382,1.097283959388733
383,1.0991003513336182
384,1.0967973470687866
385,1.0996302366256714
386,1.0996118783950806
387,1.0961230993270874
388,1.0959537029266357
389,1.101475715637207
390,1.0984169244766235
391,1.099090337753296
392,1.1031032800674438
393,1.0948729515075684
