epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.40918097754293264,0.38794941796600807,0.5568857331571995,0.40918097754293264,0.37328280435812417,0.4904099285445656,0.3001555209953344
0,validation,0.5100154083204931,0.47061634206880926,0.6325115562403698,0.5100154083204931,0.40786240786240785,0.6058823529411765,0.39810426540284366
1,train,0.6010568031704095,0.574940810253798,0.7007926023778072,0.6010568031704095,0.5551694178974805,0.6621530128639134,0.5075000000000001
1,validation,0.4915254237288136,0.4646298028852198,0.6186440677966102,0.4915254237288136,0.47035573122529645,0.5478991596638655,0.3756345177664975
2,train,0.8223249669749009,0.8091297314844765,0.8667437252311757,0.8223249669749009,0.8071487946799667,0.8517327617006075,0.7685076380728554
2,validation,0.4761171032357473,0.4444554934564404,0.6070878274268106,0.4761171032357473,0.46387832699619774,0.5326460481099655,0.3368421052631579
3,train,0.9342800528401585,0.9256764695075111,0.9507100396301188,0.9342800528401585,0.9354838709677419,0.9445041174364482,0.8970414201183432
3,validation,0.48382126348228044,0.4527595212739914,0.6128659476117103,0.48382126348228044,0.42516268980477223,0.5641838351822505,0.3689320388349514
4,train,0.9692866578599736,0.9670187582578071,0.9769649933949801,0.9692866578599736,0.967983367983368,0.9732620320855615,0.9598108747044917
4,validation,0.48536209553158705,0.4513779800845937,0.6140215716486902,0.48536209553158705,0.43347639484978534,0.5659777424483307,0.35467980295566504
-1,test,0.5069337442218799,0.4451559766487039,0.6302003081664098,0.5069337442218799,0.4686192468619247,0.5978428351309707,0.26900584795321636
