epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3143989431968296,0.3075183725354366,0.4857992073976223,0.3143989431968296,0.36764044943820223,0.32927970065481765,0.22563496751329
0,validation,0.4083204930662558,0.4039400902286993,0.5562403697996918,0.4083204930662558,0.3631713554987212,0.4536489151873767,0.39499999999999996
1,train,0.4131439894319683,0.3945714245818815,0.5598579920739761,0.4131439894319683,0.4673650282030621,0.42068361086765993,0.2956656346749226
1,validation,0.4745762711864407,0.4660460021905805,0.6059322033898306,0.4745762711864407,0.4738955823293173,0.5,0.4242424242424242
2,train,0.5449141347424042,0.5163963267853429,0.6586856010568032,0.5449141347424042,0.5786561264822133,0.562111801242236,0.4084210526315789
2,validation,0.4899845916795069,0.4712190473705755,0.6174884437596302,0.4899845916795069,0.4199134199134199,0.5676567656765676,0.42608695652173906
3,train,0.6733817701453104,0.6302305981271632,0.7550363276089829,0.6733817701453104,0.7033792240300376,0.7060919130744566,0.4812206572769953
3,validation,0.5053929121725732,0.48064677173376147,0.6290446841294298,0.5053929121725732,0.43317972350230416,0.584518167456556,0.4242424242424242
4,train,0.7869881109643329,0.741228863864666,0.8402410832232496,0.7869881109643329,0.8125257519571488,0.8258527827648116,0.585308056872038
4,validation,0.5100154083204931,0.49536814802637585,0.6325115562403698,0.5100154083204931,0.5316455696202531,0.5180952380952382,0.43636363636363634
-1,test,0.46533127889060094,0.4164547273266365,0.5989984591679507,0.46533127889060094,0.5026548672566372,0.5046040515653776,0.24210526315789474
