,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.4243421052631579,0.4879934210526316,0.10328947368421053
1,0,validation,0.5,0.5,0.0
2,1,train,0.4677631578947368,0.4981907894736842,0.057236842105263155
3,1,validation,0.5,0.5,0.0
4,2,train,0.3646710526315789,0.47350328947368425,0.16467105263157897
5,2,validation,0.2612433862433862,0.4459325396825397,0.2612433862433862
6,3,train,0.3796474358974359,0.4935032894736842,0.2131578947368421
7,3,validation,0.5,0.5,0.0
8,4,train,0.40171052631578946,0.5236513157894737,0.2911842105263158
9,4,validation,0.2724867724867725,0.45436507936507936,0.2724867724867725
10,5,train,0.3407236842105263,0.4897532894736842,0.2775657894736842
11,5,validation,0.27116402116402116,0.4533730158730159,0.27116402116402116
12,6,train,0.35230263157894737,0.4839638157894737,0.23125
13,6,validation,0.3996362433862434,0.5497271825396826,0.3996362433862434
14,7,train,0.3663815789473684,0.5142598684210526,0.3242763157894737
15,7,validation,0.36855158730158727,0.5264136904761905,0.36855158730158727
16,8,train,0.2905263157894737,0.4678947368421053,0.2905263157894737
17,8,validation,0.25909391534391535,0.44432043650793646,0.25909391534391535
18,9,train,0.2985526315789474,0.4739144736842105,0.2985526315789474
19,9,validation,0.3075396825396825,0.4806547619047619,0.3075396825396825
20,-1,test,0.24933862433862433,0.43700396825396826,0.24933862433862433
