,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3532236842105263,0.5149177631578947,0.3532236842105263
1,0,validation,0.27147803569149526,0.4440310846560847,0.23677248677248677
2,1,train,0.33697368421052637,0.5027302631578947,0.33697368421052637
3,1,validation,0.3543931526879223,0.4681299603174603,0.18683862433862433
4,2,train,0.3352631578947369,0.5014473684210526,0.3352631578947369
5,2,validation,0.3421810039392125,0.4705274470899471,0.22486772486772488
6,3,train,0.3564473684210526,0.5173355263157895,0.3564473684210526
7,3,validation,0.2017195767195767,0.40128968253968256,0.2017195767195767
8,4,train,0.36447368421052634,0.5233552631578947,0.36447368421052634
9,4,validation,0.3360140794238183,0.4924355158730159,0.30439814814814814
10,-1,test,0.35813492063492064,0.5186011904761905,0.35813492063492064
