,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3611184210526316,0.5208388157894737,0.3611184210526316
1,0,validation,0.394510582010582,0.5458829365079365,0.394510582010582
2,1,train,0.35460526315789476,0.515953947368421,0.35460526315789476
3,1,validation,0.33730158730158727,0.5029761904761905,0.33730158730158727
4,2,train,0.3219736842105263,0.4914802631578947,0.3219736842105263
5,2,validation,0.33895502645502645,0.5042162698412698,0.33895502645502645
6,3,train,0.3252631578947368,0.4939473684210526,0.3252631578947368
7,3,validation,0.33751017501017505,0.5024801587301587,0.33366402116402116
8,4,train,0.32763157894736844,0.4957236842105263,0.32763157894736844
9,4,validation,0.3141228036750424,0.48313492063492064,0.3029100529100529
10,-1,test,0.36491402116402116,0.5236855158730159,0.36491402116402116
