epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3774768824306473,0.36876663778631147,0.5331076618229855,0.3774768824306473,0.3934276586033775,0.41566265060240964,0.29720960415314734
0,validation,0.48536209553158705,0.4656991230921112,0.6140215716486902,0.48536209553158705,0.40459770114942534,0.564516129032258,0.4279835390946502
1,train,0.5511889035667107,0.5351795398372668,0.6633916776750329,0.5511889035667107,0.5507487520798668,0.5859526581296082,0.46883720930232553
1,validation,0.48073959938366717,0.46888715326802183,0.6105546995377504,0.48073959938366717,0.5421903052064633,0.4411134903640257,0.4233576642335767
2,train,0.7575957727873184,0.7518467717670614,0.8181968295904888,0.7575957727873184,0.7462444173771823,0.7758875739644969,0.7334083239595051
2,validation,0.5084745762711864,0.4778658055357085,0.6313559322033898,0.5084745762711864,0.4841269841269842,0.5631067961165047,0.38636363636363635
3,train,0.9068692206076618,0.8959464330692949,0.9301519154557464,0.9068692206076618,0.9104416013206768,0.9185878962536024,0.8588098016336055
3,validation,0.5300462249614792,0.48768917524951627,0.6475346687211094,0.5300462249614792,0.5060728744939272,0.5974440894568691,0.3595505617977528
4,train,0.9583883751651255,0.9504432717953945,0.9687912813738441,0.9583883751651255,0.9642857142857143,0.9639671780235461,0.9230769230769231
4,validation,0.514637904468413,0.4737293646570953,0.6359784283513098,0.514637904468413,0.5631399317406143,0.5247148288973383,0.33333333333333337
-1,test,0.50231124807396,0.4571688023408334,0.62673343605547,0.50231124807396,0.5294117647058824,0.5276292335115865,0.31446540880503143
