,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.347171052631579,0.49458881578947367,0.28401315789473686
1,0,validation,0.3179563492063492,0.4884672619047619,0.3179563492063492
2,1,train,0.33151315789473684,0.4986348684210526,0.33151315789473684
3,1,validation,0.31283068783068785,0.4846230158730159,0.31283068783068785
4,2,train,0.30703947368421053,0.4802796052631579,0.30703947368421053
5,2,validation,0.27761243386243384,0.4582093253968254,0.27761243386243384
6,3,train,0.3138157894736842,0.4853618421052632,0.3138157894736842
7,3,validation,0.330026455026455,0.4975198412698412,0.330026455026455
8,4,train,0.31335526315789475,0.4850164473684211,0.31335526315789475
9,4,validation,0.30158730158730157,0.47619047619047616,0.30158730158730157
10,5,train,0.30710526315789477,0.4803289473684211,0.30710526315789477
11,5,validation,0.32076719576719576,0.49057539682539686,0.32076719576719576
12,6,train,0.31375,0.4853125,0.31375
13,6,validation,0.33283730158730157,0.49962797619047616,0.33283730158730157
14,7,train,0.3433552631578947,0.5048848684210526,0.33282894736842106
15,7,validation,0.3402777777777778,0.5052083333333334,0.3402777777777778
16,8,train,0.31375,0.4853125,0.31375
17,8,validation,0.30968915343915343,0.48226686507936506,0.30968915343915343
18,9,train,0.3200657894736842,0.49004934210526313,0.3200657894736842
19,9,validation,0.3037367724867725,0.47780257936507936,0.3037367724867725
20,-1,test,0.2642195767195767,0.44816468253968256,0.2642195767195767
