epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.38011889035667107,0.35581083143011405,0.5350891677675033,0.38011889035667107,0.3725400457665904,0.45208094692630774,0.24281150159744408
0,validation,0.43297380585516176,0.39959942985050145,0.5747303543913713,0.43297380585516176,0.2666666666666667,0.5508607198748043,0.38127090301003347
1,train,0.4415455746367239,0.39356213130655987,0.5811591809775429,0.4415455746367239,0.3201641867624423,0.5545112781954887,0.3060109289617487
1,validation,0.4899845916795069,0.45274554825116625,0.6174884437596302,0.4899845916795069,0.29545454545454547,0.5926966292134831,0.4700854700854701
2,train,0.49504623513870544,0.4360661862297397,0.6212846763540291,0.49504623513870544,0.3349384697699304,0.609375,0.36388508891928867
2,validation,0.48073959938366717,0.4503078024337867,0.6105546995377504,0.48073959938366717,0.30971128608923887,0.5866666666666668,0.45454545454545453
3,train,0.5449141347424042,0.5055697673762869,0.6586856010568032,0.5449141347424042,0.4071794871794872,0.6422400953232053,0.4672897196261682
3,validation,0.5069337442218799,0.4869755108984144,0.6302003081664098,0.5069337442218799,0.44206008583690987,0.575516693163752,0.44334975369458124
4,train,0.582892998678996,0.5649284479654404,0.6871697490092471,0.582892998678996,0.5013648771610555,0.6501448342452527,0.5432756324900133
4,validation,0.4761171032357473,0.4650333341185893,0.6070878274268106,0.4761171032357473,0.4588235294117647,0.5133689839572193,0.4229074889867842
-1,test,0.46070878274268107,0.427028062908203,0.5955315870570107,0.46070878274268107,0.4418145956607495,0.5261382799325464,0.31313131313131315
