epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3979524438573316,0.3830812356101669,0.5484643328929987,0.3979524438573316,0.39222941720629045,0.45730247406225055,0.29971181556195964
0,validation,0.46687211093990755,0.40615070763738365,0.6001540832049306,0.46687211093990755,0.19354838709677416,0.603085553997195,0.4218181818181818
1,train,0.6050198150594451,0.5863682865770239,0.7037648612945839,0.6050198150594451,0.5559471365638766,0.664355062413315,0.5388026607538803
1,validation,0.4714946070878274,0.45090023306935073,0.6036209553158706,0.4714946070878274,0.4656964656964657,0.5276292335115865,0.359375
2,train,0.8319022457067371,0.8221931828660121,0.8739266842800528,0.8319022457067371,0.818028643639427,0.8551236749116606,0.7934272300469484
2,validation,0.5377503852080123,0.49890471958226407,0.6533127889060093,0.5377503852080123,0.5533453887884268,0.5734265734265734,0.3699421965317919
3,train,0.9554161162483488,0.9494437425214466,0.9665620871862616,0.9554161162483488,0.9558701082431307,0.9628836545324768,0.9295774647887323
3,validation,0.514637904468413,0.4723712360217136,0.6359784283513098,0.514637904468413,0.49298597194388777,0.5834683954619125,0.34065934065934067
4,train,0.9805151915455746,0.9789604434023164,0.9853863936591809,0.9805151915455746,0.9804411152725759,0.9825684809676271,0.9738717339667458
4,validation,0.5285053929121726,0.49442726260889863,0.6463790446841294,0.5285053929121726,0.5202312138728323,0.5805369127516778,0.3825136612021858
-1,test,0.5269645608628659,0.46041262752284134,0.6452234206471494,0.5269645608628659,0.4920634920634921,0.6146645865834635,0.27450980392156865
