,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3132236842105263,0.48491776315789475,0.3132236842105263
1,0,validation,0.3386243386243386,0.503968253968254,0.3386243386243386
2,1,train,0.3298026315789474,0.4973519736842105,0.3298026315789474
3,1,validation,0.3187830687830688,0.4890873015873016,0.3187830687830688
4,-1,test,0.2746362433862434,0.45597718253968256,0.2746362433862434
