,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3248684210526316,0.4936513157894737,0.3248684210526316
1,0,validation,0.34325396825396826,0.5074404761904762,0.34325396825396826
2,1,train,0.33157894736842103,0.4986842105263158,0.33157894736842103
3,1,validation,0.3558201058201058,0.5168650793650793,0.3558201058201058
4,2,train,0.37447368421052635,0.5308552631578948,0.37447368421052635
5,2,validation,0.38574735449735453,0.5393105158730159,0.38574735449735453
6,3,train,0.38480263157894734,0.5386019736842105,0.38480263157894734
7,3,validation,0.38425925925925924,0.5381944444444444,0.38425925925925924
8,4,train,0.44085526315789475,0.580641447368421,0.44085526315789475
9,4,validation,0.2977843915343915,0.4733382936507936,0.2977843915343915
10,-1,test,0.42361111111111116,0.5677083333333334,0.42361111111111116
