,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3450657894736842,0.5087993421052631,0.3450657894736842
1,0,validation,0.40724206349206354,0.5554315476190477,0.40724206349206354
2,1,train,0.39815789473684216,0.5486184210526316,0.39815789473684216
3,1,validation,0.429728835978836,0.572296626984127,0.429728835978836
4,2,train,0.43756578947368424,0.5781743421052632,0.43756578947368424
5,2,validation,0.47817460317460314,0.6086309523809523,0.47817460317460314
6,3,train,0.47796052631578945,0.6084703947368421,0.47796052631578945
7,3,validation,0.48544973544973546,0.6140873015873016,0.48544973544973546
8,4,train,0.49967105263157896,0.6247532894736842,0.49967105263157896
9,4,validation,0.5026455026455027,0.626984126984127,0.5026455026455027
10,-1,test,0.44973544973544977,0.5873015873015873,0.44973544973544977
