,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3115131578947368,0.48363486842105263,0.3115131578947368
1,0,validation,0.3305224867724868,0.49789186507936506,0.3305224867724868
2,1,train,0.3431578947368421,0.5073684210526316,0.3431578947368421
3,1,validation,0.3492063492063492,0.5119047619047619,0.3492063492063492
4,2,train,0.3264473684210526,0.4948355263157895,0.3264473684210526
5,2,validation,0.36855158730158727,0.5264136904761905,0.36855158730158727
6,3,train,0.30756578947368424,0.48067434210526316,0.30756578947368424
7,3,validation,0.3601190476190476,0.5200892857142857,0.3601190476190476
8,4,train,0.30006578947368423,0.4750493421052632,0.30006578947368423
9,4,validation,0.28207671957671954,0.4615575396825397,0.28207671957671954
10,5,train,0.3101973684210526,0.48264802631578946,0.3101973684210526
11,5,validation,0.273478835978836,0.455109126984127,0.273478835978836
12,6,train,0.3394736842105263,0.5046052631578948,0.3394736842105263
13,6,validation,0.34341931216931215,0.5075644841269841,0.34341931216931215
14,7,train,0.33322368421052634,0.4999177631578947,0.33322368421052634
15,7,validation,0.3305224867724868,0.49789186507936506,0.3305224867724868
16,8,train,0.3242763157894737,0.4932072368421052,0.3242763157894737
17,8,validation,0.35962301587301587,0.5197172619047619,0.35962301587301587
18,9,train,0.31276315789473685,0.4819407894736842,0.30223684210526314
19,9,validation,0.3655753968253968,0.5241815476190477,0.3655753968253968
20,-1,test,0.32076719576719576,0.49057539682539686,0.32076719576719576
