,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.35138157894736843,0.5135361842105264,0.35138157894736843
1,0,validation,0.3039021164021164,0.4779265873015873,0.3039021164021164
2,1,train,0.31815789473684214,0.4886184210526316,0.31815789473684214
3,1,validation,0.27992724867724866,0.45994543650793646,0.27992724867724866
4,2,train,0.32348684210526313,0.4926151315789474,0.32348684210526313
5,2,validation,0.32175925925925924,0.4913194444444445,0.32175925925925924
6,3,train,0.37,0.5275,0.37
7,3,validation,0.36937830687830686,0.5270337301587302,0.36937830687830686
8,4,train,0.4176315789473684,0.5632236842105264,0.4176315789473684
9,4,validation,0.43270502645502645,0.5745287698412698,0.43270502645502645
10,5,train,0.4892105263157895,0.6169078947368422,0.4892105263157895
11,5,validation,0.4444444444444445,0.5833333333333334,0.4444444444444445
12,6,train,0.5141447368421053,0.6356085526315789,0.5141447368421053
13,6,validation,0.4584986772486772,0.5938740079365079,0.4584986772486772
14,7,train,0.5788815789473684,0.6841611842105263,0.5788815789473684
15,7,validation,0.482473544973545,0.6118551587301587,0.482473544973545
16,8,train,0.6389473684210527,0.7292105263157895,0.6389473684210527
17,8,validation,0.4966931216931217,0.6225198412698413,0.4966931216931217
18,9,train,0.659078947368421,0.7443092105263157,0.659078947368421
19,9,validation,0.46974206349206354,0.6023065476190477,0.46974206349206354
20,-1,test,0.486276455026455,0.6147073412698413,0.486276455026455
