,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.37684210526315787,0.5326315789473685,0.37684210526315787
1,0,validation,0.41550925925925924,0.5616319444444444,0.41550925925925924
2,1,train,0.42697368421052634,0.5702302631578947,0.42697368421052634
3,1,validation,0.4920634920634921,0.6190476190476191,0.4920634920634921
4,2,train,0.4889473684210527,0.6167105263157895,0.4889473684210527
5,2,validation,0.45932539682539686,0.5944940476190477,0.45932539682539686
6,3,train,0.5017105263157895,0.6262828947368422,0.5017105263157895
7,3,validation,0.48313492063492064,0.6123511904761905,0.48313492063492064
8,4,train,0.5356578947368421,0.6517434210526316,0.5356578947368421
9,4,validation,0.4661044973544974,0.599578373015873,0.4661044973544974
10,-1,test,0.46841931216931215,0.6013144841269841,0.46841931216931215
