,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.371578947368421,0.48657894736842106,0.20315789473684212
1,0,validation,0.263723544973545,0.4477926587301588,0.263723544973545
2,1,train,0.4208552631578948,0.4853782894736842,0.09980263157894737
3,1,validation,0.26967592592592593,0.4522569444444445,0.26967592592592593
4,2,train,0.3277631578947368,0.47213815789473684,0.23302631578947366
5,2,validation,0.2933201058201058,0.46999007936507936,0.2933201058201058
6,3,train,0.310921052631579,0.48319078947368427,0.310921052631579
7,3,validation,0.28207671957671954,0.4615575396825397,0.28207671957671954
8,4,train,0.3408552631578948,0.5043256578947368,0.3355921052631579
9,4,validation,0.3804563492063492,0.5353422619047619,0.3804563492063492
10,5,train,0.39039473684210524,0.5427960526315789,0.39039473684210524
11,5,validation,0.2614087301587301,0.4460565476190476,0.2614087301587301
12,6,train,0.32763157894736844,0.48914473684210524,0.3013157894736842
13,6,validation,0.291005291005291,0.46825396825396826,0.291005291005291
14,7,train,0.3711184210526316,0.5164967105263158,0.32375000000000004
15,7,validation,0.3751653439153439,0.5313740079365079,0.3751653439153439
16,8,train,0.4032236842105263,0.5524177631578947,0.4032236842105263
17,8,validation,0.4168320105820105,0.5626240079365079,0.4168320105820105
18,9,train,0.34348684210526315,0.5076151315789474,0.34348684210526315
19,9,validation,0.36937830687830686,0.5270337301587302,0.36937830687830686
20,-1,test,0.3005952380952381,0.47544642857142855,0.3005952380952381
