epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3536988110964333,0.33801766947377554,0.5152741083223249,0.3536988110964333,0.3820733363512902,0.40317195325542576,0.22880771881461065
0,validation,0.4036979969183359,0.3901368451283862,0.552773497688752,0.4036979969183359,0.3791469194312796,0.4770642201834862,0.31419939577039274
1,train,0.39332892998679,0.3758319603259539,0.5449966974900924,0.39332892998679,0.3599419448476053,0.4836033188463058,0.2839506172839506
1,validation,0.40061633281972264,0.38600349696955444,0.5504622496147921,0.40061633281972264,0.2976501305483029,0.49369369369369376,0.36666666666666664
2,train,0.4296565389696169,0.41328048691157054,0.5722424042272127,0.4296565389696169,0.39641434262948205,0.5134607881388997,0.32996632996632996
2,validation,0.4437596302003082,0.4264433229777325,0.5828197226502312,0.4437596302003082,0.3476070528967255,0.5342465753424657,0.39747634069400634
3,train,0.5016512549537648,0.47049441336804937,0.6262384412153237,0.5016512549537648,0.4448780487804878,0.5935754189944134,0.37302977232924694
3,validation,0.5007704160246533,0.4640436961521299,0.6255778120184899,0.5007704160246533,0.38500000000000006,0.605421686746988,0.4017094017094017
4,train,0.5399603698811096,0.49795921553017664,0.6549702774108321,0.5399603698811096,0.4692307692307693,0.628719275549806,0.39592760180995473
4,validation,0.5084745762711864,0.47208474617031,0.6313559322033898,0.5084745762711864,0.4144578313253012,0.6017964071856287,0.4
-1,test,0.48536209553158705,0.42364614033168874,0.6140215716486902,0.48536209553158705,0.4134831460674157,0.5922619047619048,0.2651933701657459
