,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3344078947368421,0.5008059210526316,0.3344078947368421
1,0,validation,0.2999538474991109,0.4581266534391534,0.2144510582010582
2,1,train,0.33039473684210524,0.49779605263157894,0.33039473684210524
3,1,validation,0.31071985800977114,0.4741236772486772,0.27546296296296297
4,2,train,0.33210526315789474,0.49907894736842107,0.33210526315789474
5,2,validation,0.3191405364413137,0.4544064153439153,0.1840277777777778
6,3,train,0.33572368421052634,0.5017927631578948,0.33572368421052634
7,3,validation,0.2132669052257668,0.40438988095238093,0.18898809523809523
8,4,train,0.3340789473684211,0.5005592105263158,0.3340789473684211
9,4,validation,0.3275055962555963,0.4954117063492064,0.326223544973545
10,-1,test,0.3513558201058201,0.513516865079365,0.3513558201058201
