,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.32620951417004046,0.4946052631578947,0.32592105263157894
1,0,validation,0.33812830687830686,0.5035962301587302,0.33812830687830686
2,1,train,0.3670394736842105,0.5252796052631579,0.3670394736842105
3,1,validation,0.40062830687830686,0.5504712301587302,0.40062830687830686
4,2,train,0.4338815789473684,0.5754111842105263,0.4338815789473684
5,2,validation,0.41782407407407407,0.5633680555555556,0.41782407407407407
6,3,train,0.4816447368421053,0.611233552631579,0.4816447368421053
7,3,validation,0.4675925925925926,0.6006944444444444,0.4675925925925926
8,4,train,0.5496052631578947,0.662203947368421,0.5496052631578947
9,4,validation,0.49520502645502645,0.6214037698412698,0.49520502645502645
10,5,train,0.6094078947368421,0.7070559210526315,0.6094078947368421
11,5,validation,0.482473544973545,0.6118551587301587,0.482473544973545
12,6,train,0.6916447368421053,0.7687335526315789,0.6916447368421053
13,6,validation,0.47354497354497355,0.6051587301587302,0.47354497354497355
14,7,train,0.77125,0.8284374999999999,0.77125
15,7,validation,0.4914021164021164,0.6185515873015873,0.4914021164021164
16,8,train,0.8467763157894737,0.8850822368421053,0.8467763157894737
17,8,validation,0.49057539682539686,0.6179315476190477,0.49057539682539686
18,9,train,0.9030263157894737,0.9272697368421053,0.9030263157894737
19,9,validation,0.5079365079365079,0.6309523809523809,0.5079365079365079
20,-1,test,0.4675925925925926,0.6006944444444444,0.4675925925925926
