,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3466447368421052,0.5020888157894736,0.3150657894736842
1,0,validation,0.4454365079365079,0.5840773809523809,0.4454365079365079
2,1,train,0.31223684210526315,0.47759868421052637,0.28592105263157896
3,1,validation,0.27331349206349204,0.45498511904761907,0.27331349206349204
4,2,train,0.2710526315789474,0.4532894736842105,0.2710526315789474
5,2,validation,0.28521825396825395,0.46391369047619047,0.28521825396825395
6,3,train,0.2864473684210526,0.46483552631578945,0.2864473684210526
7,3,validation,0.2822420634920635,0.4616815476190476,0.2822420634920635
8,4,train,0.29026315789473683,0.46769736842105264,0.29026315789473683
9,4,validation,0.29844576719576715,0.4738343253968254,0.29844576719576715
10,5,train,0.28953947368421057,0.46715460526315794,0.28953947368421057
11,5,validation,0.3186177248677249,0.4889632936507936,0.3186177248677249
12,6,train,0.2732894736842105,0.45496710526315787,0.2732894736842105
13,6,validation,0.3425925925925926,0.5069444444444444,0.3425925925925926
14,7,train,0.2967105263157895,0.4725328947368421,0.2967105263157895
15,7,validation,0.26521164021164023,0.4489087301587302,0.26521164021164023
16,8,train,0.29197368421052633,0.46898026315789476,0.29197368421052633
17,8,validation,0.3351521164021164,0.5013640873015873,0.3351521164021164
18,9,train,0.2967763157894737,0.4725822368421053,0.2967763157894737
19,9,validation,0.32076719576719576,0.49057539682539686,0.32076719576719576
20,-1,test,0.3039021164021164,0.4779265873015873,0.3039021164021164
