,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3383552631578947,0.503766447368421,0.3383552631578947
1,0,validation,0.41617063492063494,0.5621279761904762,0.41617063492063494
2,1,train,0.3603289473684211,0.5202467105263158,0.3603289473684211
3,1,validation,0.3619378306878307,0.521453373015873,0.3619378306878307
4,2,train,0.32513157894736844,0.4938486842105263,0.32513157894736844
5,2,validation,0.33531746031746035,0.5014880952380952,0.33531746031746035
6,3,train,0.32664473684210527,0.49498355263157895,0.32664473684210527
7,3,validation,0.2919490231990232,0.46837797619047616,0.2881944444444444
8,4,train,0.31625,0.4871875,0.31625
9,4,validation,0.38943070818070813,0.5412946428571429,0.3864087301587302
10,-1,test,0.36491402116402116,0.5236855158730159,0.36491402116402116
