epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.2800528401585205,0.2803542438178141,0.4600396301188904,0.2800528401585205,0.3044806517311609,0.29380185456320157,0.2427802251590798
0,validation,0.31741140215716485,0.3164494273751512,0.4880585516178736,0.31741140215716485,0.3466042154566744,0.3443708609271523,0.2583732057416268
1,train,0.2807133421400264,0.28170798058565366,0.4605350066050199,0.2807133421400264,0.3020063357972545,0.28514257128564285,0.2579750346740638
1,validation,0.3389830508474576,0.33731867562911183,0.5042372881355932,0.3389830508474576,0.3611111111111111,0.3644251626898048,0.28641975308641976
2,train,0.31472919418758255,0.3148789685372645,0.486046895640687,0.31472919418758255,0.3507537688442211,0.32583170254403127,0.26805143422354105
2,validation,0.36363636363636365,0.36127435629481114,0.5227272727272728,0.36363636363636365,0.3863636363636364,0.3854389721627409,0.31202046035805625
3,train,0.3394980184940555,0.3372607586009932,0.5046235138705416,0.3394980184940555,0.39700374531835203,0.3326732673267327,0.28210526315789475
3,validation,0.36517719568567025,0.3627107031861117,0.5238828967642527,0.36517719568567025,0.4008810572687224,0.37362637362637363,0.31362467866323906
4,train,0.3589828269484808,0.35669993182674203,0.5192371202113607,0.3589828269484808,0.40133143128863524,0.37590361445783127,0.29286474973375937
4,validation,0.3667180277349769,0.363962348722546,0.5250385208012327,0.3667180277349769,0.39999999999999997,0.3826086956521739,0.30927835051546393
-1,test,0.3420647149460709,0.33138952531718546,0.5065485362095532,0.3420647149460709,0.3590909090909091,0.4103585657370518,0.2247191011235955
