,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3343421052631579,0.5007565789473684,0.3343421052631579
1,0,validation,0.3143187830687831,0.4857390873015873,0.3143187830687831
2,1,train,0.3390131578947368,0.5042598684210526,0.3390131578947368
3,1,validation,0.3179563492063492,0.4884672619047619,0.3179563492063492
4,2,train,0.3392763157894737,0.5044572368421052,0.3392763157894737
5,2,validation,0.3391814204314204,0.503968253968254,0.33812830687830686
6,3,train,0.33125,0.4984375,0.33125
7,3,validation,0.296511359011359,0.47110615079365076,0.2918320105820106
8,4,train,0.35355263157894734,0.5151644736842105,0.35355263157894734
9,4,validation,0.34107666794233954,0.5040922619047619,0.33283730158730157
10,-1,test,0.326223544973545,0.4946676587301588,0.326223544973545
