epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.35402906208718626,0.3223899596095882,0.5155217965653897,0.35402906208718626,0.45447816432272387,0.31950989632422244,0.19318181818181818
0,validation,0.43297380585516176,0.4209363290131005,0.5747303543913713,0.43297380585516176,0.4294478527607362,0.46972477064220186,0.3636363636363637
1,train,0.4749009247027741,0.43379603227251257,0.6061756935270806,0.4749009247027741,0.4786392405063291,0.516708587854833,0.30604026845637583
1,validation,0.46533127889060094,0.4360336847820028,0.5989984591679507,0.46533127889060094,0.47882136279926335,0.49220103986135183,0.33707865168539325
2,train,0.5713342140026421,0.532930555415707,0.6785006605019815,0.5713342140026421,0.5327181208053692,0.6360876897133221,0.42998585572842996
2,validation,0.5084745762711864,0.4915203073928181,0.6313559322033898,0.5084745762711864,0.508670520231214,0.5399644760213144,0.42592592592592593
3,train,0.6611624834874504,0.6266359550440556,0.7458718626155879,0.6611624834874504,0.6382802811078958,0.7168234064785789,0.5248041775456919
3,validation,0.4745762711864407,0.4549685325769201,0.6059322033898306,0.4745762711864407,0.3923444976076555,0.5670628183361629,0.4054982817869416
4,train,0.7559445178335535,0.7186165980417091,0.8169583883751651,0.7559445178335535,0.7454926624737945,0.8071030640668525,0.6032540675844805
4,validation,0.4930662557781202,0.45572679670233934,0.6197996918335902,0.4930662557781202,0.4304932735426009,0.5766871165644172,0.35999999999999993
-1,test,0.5130970724191063,0.45234602810641383,0.6348228043143298,0.5130970724191063,0.42410714285714285,0.626112759643917,0.30681818181818177
