epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3989431968295905,0.36770501436574715,0.5492073976221928,0.3989431968295905,0.40998217468805703,0.45867460908414,0.23445825932504438
0,validation,0.46687211093990755,0.4393727657659072,0.6001540832049306,0.46687211093990755,0.3333333333333333,0.5633802816901409,0.42140468227424743
1,train,0.5204755614266843,0.46939711054481587,0.6403566710700133,0.5204755614266843,0.4744630071599045,0.6100032690421706,0.3237250554323725
1,validation,0.4761171032357473,0.45543424187678366,0.6070878274268106,0.4761171032357473,0.4145785876993166,0.5517241379310345,0.39999999999999997
2,train,0.6766842800528402,0.6112185667732375,0.7575132100396302,0.6766842800528402,0.6586605080831408,0.7535392535392534,0.421455938697318
2,validation,0.5161787365177196,0.48381515302855077,0.6371340523882898,0.5161787365177196,0.48547717842323657,0.5903814262023217,0.37558685446009393
3,train,0.8008586525759577,0.7370439256701019,0.8506439894319682,0.8008586525759577,0.8222029488291414,0.8504672897196262,0.5384615384615384
3,validation,0.5115562403697997,0.47145112748896656,0.6336671802773498,0.5115562403697997,0.41913439635535304,0.6077844311377245,0.387434554973822
4,train,0.8507265521796565,0.791474746334829,0.8880449141347424,0.8507265521796565,0.8815844922039613,0.8891163425452063,0.6037234042553191
4,validation,0.48228043143297383,0.4569667655783649,0.6117103235747304,0.48228043143297383,0.4565656565656565,0.555360281195079,0.358974358974359
-1,test,0.49768875192604006,0.45827527955128894,0.6232665639445301,0.49768875192604006,0.48373983739837395,0.5762711864406779,0.3148148148148148
