,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.32203947368421054,0.4915296052631579,0.32203947368421054
1,0,validation,0.33366402116402116,0.5002480158730159,0.33366402116402116
2,1,train,0.35697368421052633,0.5177302631578947,0.35697368421052633
3,1,validation,0.3267195767195767,0.49503968253968256,0.3267195767195767
4,2,train,0.3775657894736842,0.5331743421052632,0.3775657894736842
5,2,validation,0.37285052910052907,0.5296378968253969,0.37285052910052907
6,3,train,0.4209210526315789,0.5656907894736842,0.4209210526315789
7,3,validation,0.3953373015873016,0.5465029761904762,0.3953373015873016
8,4,train,0.4675,0.6006250000000001,0.4675
9,4,validation,0.44957010582010576,0.5871775793650793,0.44957010582010576
10,5,train,0.5374342105263158,0.6530756578947368,0.5374342105263158
11,5,validation,0.4399801587301588,0.5799851190476191,0.4399801587301588
12,6,train,0.6123684210526316,0.7092763157894736,0.6123684210526316
13,6,validation,0.4875992063492064,0.6156994047619048,0.4875992063492064
14,7,train,0.7126315789473685,0.7844736842105263,0.7126315789473685
15,7,validation,0.49123677248677244,0.6184275793650793,0.49123677248677244
16,8,train,0.8040131578947368,0.8530098684210526,0.8040131578947368
17,8,validation,0.48991402116402116,0.6174355158730159,0.48991402116402116
18,9,train,0.8767763157894737,0.9075822368421054,0.8767763157894737
19,9,validation,0.5049603174603174,0.6287202380952381,0.5049603174603174
20,-1,test,0.48330026455026454,0.6124751984126984,0.48330026455026454
