,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.37335526315789475,0.530016447368421,0.37335526315789475
1,0,validation,0.4603174603174603,0.5952380952380952,0.4603174603174603
2,1,train,0.35888157894736844,0.5191611842105263,0.35888157894736844
3,1,validation,0.3492063492063492,0.5119047619047619,0.3492063492063492
4,2,train,0.3539473684210526,0.5154605263157894,0.3539473684210526
5,2,validation,0.35896164021164023,0.5192212301587302,0.35896164021164023
6,3,train,0.3325657894736842,0.49942434210526315,0.3325657894736842
7,3,validation,0.3829365079365079,0.5372023809523809,0.3829365079365079
8,4,train,0.3333552631578947,0.500016447368421,0.3333552631578947
9,4,validation,0.35449735449735453,0.5158730158730159,0.35449735449735453
10,-1,test,0.382771164021164,0.537078373015873,0.382771164021164
