,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3676973684210526,0.5257730263157895,0.3676973684210526
1,0,validation,0.326223544973545,0.4946676587301588,0.326223544973545
2,1,train,0.35184210526315784,0.5138815789473684,0.35184210526315784
3,1,validation,0.33581349206349204,0.5018601190476191,0.33581349206349204
4,2,train,0.3543421052631579,0.5157565789473685,0.3543421052631579
5,2,validation,0.341992266992267,0.5064484126984127,0.34093915343915343
6,3,train,0.34256578947368427,0.5069243421052632,0.34256578947368427
7,3,validation,0.27489061864061864,0.45548115079365076,0.27397486772486773
8,4,train,0.3370394736842105,0.5027796052631579,0.3370394736842105
9,4,validation,0.33812321937321943,0.5027281746031745,0.3349867724867725
10,-1,test,0.35896164021164023,0.5192212301587302,0.35896164021164023
