,0
0,1.116913914680481
1,1.1210246086120605
2,1.0920689105987549
3,1.107952356338501
4,1.1000175476074219
5,1.1081641912460327
6,1.1099826097488403
7,1.0845999717712402
8,1.0881084203720093
9,1.1037476062774658
10,1.1283659934997559
11,1.1010397672653198
12,1.112671971321106
13,1.1040114164352417
14,1.108242392539978
15,1.0939394235610962
16,1.116182565689087
17,1.0851093530654907
18,1.1106289625167847
19,1.1182233095169067
20,1.1131929159164429
21,1.1095831394195557
22,1.101759910583496
23,1.0919737815856934
24,1.109596848487854
25,1.0956476926803589
26,1.107224941253662
27,1.1064512729644775
28,1.1080540418624878
29,1.1212384700775146
30,1.0903356075286865
31,1.0992690324783325
32,1.092872142791748
33,1.0988987684249878
34,1.0921800136566162
35,1.1033419370651245
36,1.1058592796325684
37,1.094175934791565
38,1.0943255424499512
39,1.09287428855896
40,1.0976256132125854
41,1.1121759414672852
42,1.1040679216384888
43,1.098666787147522
44,1.0844136476516724
45,1.0901833772659302
46,1.096956491470337
47,1.0906795263290405
48,1.1030747890472412
49,1.1071418523788452
50,1.114972710609436
51,1.0914021730422974
52,1.094010591506958
53,1.0937052965164185
54,1.0958187580108643
55,1.0988938808441162
56,1.0902621746063232
57,1.1050992012023926
58,1.0844610929489136
59,1.0907388925552368
60,1.088503360748291
61,1.1046489477157593
62,1.104020118713379
63,1.0935890674591064
64,1.0856449604034424
65,1.0965358018875122
66,1.1127562522888184
67,1.1129074096679688
68,1.091609001159668
69,1.10537588596344
70,1.0902248620986938
71,1.1048938035964966
72,1.0952839851379395
73,1.101716160774231
74,1.1098347902297974
75,1.1084325313568115
76,1.1037129163742065
77,1.1070159673690796
78,1.0907740592956543
79,1.103180170059204
80,1.1079158782958984
81,1.0959804058074951
82,1.0948548316955566
83,1.0991188287734985
84,1.0924423933029175
85,1.0974723100662231
86,1.098578691482544
87,1.0865561962127686
88,1.0888240337371826
89,1.099901556968689
90,1.1008280515670776
91,1.0939925909042358
92,1.0910346508026123
93,1.0988703966140747
94,1.1021333932876587
95,1.098589301109314
96,1.1121784448623657
97,1.0990662574768066
98,1.0994598865509033
99,1.0948240756988525
100,1.100844383239746
101,1.089707374572754
102,1.0948328971862793
103,1.0786701440811157
104,1.090775728225708
105,1.0973368883132935
106,1.0784779787063599
107,1.1009994745254517
108,1.0958720445632935
109,1.0977777242660522
110,1.0833946466445923
111,1.0935310125350952
112,1.088960886001587
113,1.1052662134170532
114,1.0964691638946533
115,1.0905601978302002
116,1.095707893371582
117,1.0880194902420044
118,1.0781329870224
119,1.0893478393554688
120,1.1091086864471436
121,1.1255625486373901
122,1.0949764251708984
123,1.1075838804244995
124,1.0894416570663452
125,1.098657488822937
126,1.1088279485702515
127,1.0969637632369995
128,1.108668565750122
129,1.1072872877120972
130,1.1099590063095093
131,1.090707540512085
132,1.1002463102340698
133,1.0911058187484741
134,1.0988471508026123
135,1.1137202978134155
136,1.104068636894226
137,1.087364912033081
138,1.1187902688980103
139,1.1047585010528564
140,1.0932036638259888
141,1.0935847759246826
142,1.091637372970581
143,1.0956487655639648
144,1.0805667638778687
145,1.092106819152832
146,1.105232834815979
147,1.0973753929138184
148,1.0960159301757812
149,1.0970611572265625
150,1.0994130373001099
151,1.097556710243225
152,1.0870357751846313
153,1.095923662185669
154,1.1014691591262817
155,1.0985877513885498
156,1.0966674089431763
157,1.0993469953536987
158,1.1012033224105835
159,1.0991406440734863
160,1.0925325155258179
161,1.0928021669387817
162,1.0981879234313965
163,1.0985586643218994
164,1.0880039930343628
165,1.082250714302063
166,1.1126712560653687
167,1.0951464176177979
168,1.0935109853744507
169,1.084543228149414
170,1.0862079858779907
171,1.0972492694854736
172,1.0922329425811768
173,1.0970265865325928
174,1.110469102859497
175,1.085883378982544
176,1.0910487174987793
177,1.1018470525741577
178,1.1074481010437012
179,1.089196801185608
180,1.1026304960250854
181,1.085654377937317
182,1.0822930335998535
183,1.1096141338348389
184,1.066565990447998
185,1.1086997985839844
186,1.0972250699996948
187,1.087045669555664
188,1.099948525428772
189,1.078853726387024
190,1.1010222434997559
191,1.1145310401916504
192,1.0875717401504517
193,1.0573256015777588
194,1.085921049118042
195,1.0681487321853638
196,1.1039096117019653
197,1.057336688041687
198,1.0806094408035278
199,1.0894641876220703
200,1.0792267322540283
201,1.0871037244796753
202,1.0914915800094604
203,1.10062575340271
204,1.0941356420516968
