,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.4532894736842105,0.49523026315789476,0.07434210526315789
1,0,validation,0.40625,0.5189732142857143,0.26339285714285715
2,1,train,0.4461184210526316,0.4951151315789474,0.08822368421052632
3,1,validation,0.2628968253968254,0.44717261904761907,0.2628968253968254
4,2,train,0.4664473684210526,0.49588815789473684,0.0506578947368421
5,2,validation,0.5,0.5,0.0
6,3,train,0.45,0.49276315789473685,0.07105263157894737
7,3,validation,0.5,0.5,0.0
8,4,train,0.4990131578947368,0.5018914473684211,0.009539473684210526
9,4,validation,0.49702380952380953,0.5037202380952381,0.020833333333333332
10,5,train,0.4575657894736842,0.49712171052631576,0.07335526315789474
11,5,validation,0.5,0.5,0.0
12,6,train,0.31815789473684214,0.4741447368421053,0.26026315789473686
13,6,validation,0.4146825396825397,0.5610119047619048,0.4146825396825397
14,7,train,0.4453947368421053,0.5024671052631579,0.11907894736842105
15,7,validation,0.5,0.5,0.0
16,8,train,0.5,0.5,0.0
17,8,validation,0.5,0.5,0.0
18,9,train,0.5,0.5,0.0
19,9,validation,0.5,0.5,0.0
20,-1,test,0.5,0.5,0.0
