,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.33973684210526317,0.5048026315789473,0.33973684210526317
1,0,validation,0.37086640211640215,0.5281498015873016,0.37086640211640215
2,1,train,0.3416447368421052,0.506233552631579,0.3416447368421052
3,1,validation,0.3177910052910053,0.488343253968254,0.3177910052910053
4,2,train,0.3661184210526316,0.5245888157894737,0.3661184210526316
5,2,validation,0.3793549043549044,0.5343501984126984,0.3781415343915344
6,3,train,0.3517105263157895,0.5137828947368421,0.3517105263157895
7,3,validation,0.36781898656898654,0.5252976190476191,0.36706349206349204
8,4,train,0.31203947368421053,0.4840296052631579,0.31203947368421053
9,4,validation,0.3297212047212047,0.4967757936507936,0.32605820105820105
10,-1,test,0.3151455026455026,0.486359126984127,0.3151455026455026
