epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3787978863936592,0.3610999325415498,0.5340984147952443,0.3787978863936592,0.3669374104156713,0.45372193777077585,0.2626404494382022
0,validation,0.4453004622496148,0.4229653145246149,0.5839753466872112,0.4453004622496148,0.3202099737532808,0.5329153605015674,0.4157706093189964
1,train,0.48348745046235136,0.45036794698549243,0.6126155878467635,0.48348745046235136,0.3965763195435092,0.5764394440767703,0.3780880773361976
1,validation,0.5038520801232665,0.4722084859463413,0.6278890600924498,0.5038520801232665,0.46028513238289204,0.5660964230171074,0.3902439024390244
2,train,0.6198811096433289,0.5933243084486567,0.7149108322324967,0.6198811096433289,0.5543237250554324,0.6942482341069628,0.5314009661835749
2,validation,0.5069337442218799,0.4838899028393265,0.6302003081664098,0.5069337442218799,0.44685466377440347,0.5782747603833865,0.4265402843601896
3,train,0.7929326287978864,0.7661673184032368,0.8446994715984149,0.7929326287978864,0.7711045779084418,0.8420315236427319,0.6853658536585365
3,validation,0.5100154083204931,0.470005690709916,0.6325115562403698,0.5100154083204931,0.5309090909090909,0.545774647887324,0.3333333333333333
4,train,0.8963011889035667,0.8763276962854212,0.9222258916776751,0.8963011889035667,0.8934221482098251,0.9235127478753541,0.8120481927710843
4,validation,0.5084745762711864,0.4511405460260209,0.6313559322033898,0.5084745762711864,0.45991561181434604,0.599388379204893,0.29411764705882354
-1,test,0.5300462249614792,0.4691128715977723,0.6475346687211094,0.5300462249614792,0.47157894736842104,0.6199701937406855,0.3157894736842105
