,0
0,1.0934725999832153
1,1.0897493362426758
2,1.1018257141113281
3,1.1051573753356934
4,1.1105691194534302
5,1.0956087112426758
6,1.0743138790130615
7,1.1225297451019287
8,1.0901819467544556
9,1.1098594665527344
10,1.0910340547561646
11,1.0952225923538208
12,1.0744929313659668
13,1.0880787372589111
14,1.1089882850646973
15,1.1061499118804932
16,1.0682809352874756
17,1.1025056838989258
18,1.1255404949188232
19,1.1109756231307983
20,1.0965712070465088
21,1.0900976657867432
22,1.1022721529006958
23,1.1015050411224365
24,1.1055717468261719
25,1.0771266222000122
26,1.0949106216430664
27,1.0992931127548218
28,1.0910471677780151
29,1.1140918731689453
30,1.1022943258285522
31,1.097391963005066
32,1.1043163537979126
33,1.0957863330841064
34,1.0984996557235718
35,1.1104066371917725
36,1.1118229627609253
37,1.0808911323547363
38,1.0885307788848877
39,1.0989160537719727
40,1.1065024137496948
41,1.1138765811920166
42,1.0806622505187988
43,1.099953293800354
44,1.114281415939331
45,1.09828782081604
46,1.0963737964630127
47,1.0977798700332642
48,1.0889979600906372
49,1.094744086265564
50,1.1006231307983398
51,1.1143397092819214
52,1.0830410718917847
53,1.105729341506958
54,1.099311113357544
55,1.1020193099975586
56,1.1046791076660156
57,1.0830873250961304
58,1.1047834157943726
59,1.0911072492599487
60,1.0934021472930908
61,1.0871450901031494
62,1.098649263381958
63,1.0980863571166992
64,1.0908583402633667
65,1.0804165601730347
66,1.0983421802520752
67,1.0908377170562744
68,1.1046189069747925
69,1.108703851699829
70,1.1084657907485962
71,1.0813051462173462
72,1.09004545211792
73,1.1037490367889404
74,1.1100751161575317
75,1.110965371131897
76,1.1180540323257446
77,1.0959490537643433
78,1.1055485010147095
79,1.0889192819595337
80,1.0967116355895996
81,1.0905489921569824
82,1.0943516492843628
83,1.111421823501587
84,1.1052137613296509
85,1.094407558441162
86,1.1049036979675293
87,1.0942779779434204
88,1.1127210855484009
89,1.1216812133789062
90,1.0807636976242065
91,1.1000889539718628
92,1.0717644691467285
93,1.0846821069717407
94,1.1317499876022339
95,1.1162797212600708
96,1.1000068187713623
97,1.1001765727996826
98,1.102521300315857
99,1.120387077331543
100,1.1199250221252441
101,1.0873699188232422
102,1.1152371168136597
103,1.0913801193237305
104,1.090717077255249
105,1.095927119255066
106,1.1127334833145142
107,1.0813405513763428
108,1.0913232564926147
109,1.101786494255066
110,1.1118708848953247
111,1.1061772108078003
112,1.0816339254379272
113,1.0927494764328003
114,1.1184024810791016
115,1.083897590637207
116,1.1100234985351562
117,1.1001076698303223
118,1.106552243232727
119,1.1059585809707642
120,1.0967450141906738
121,1.1135609149932861
122,1.0780874490737915
123,1.1127954721450806
124,1.096581220626831
125,1.095766305923462
126,1.101117491722107
127,1.1262969970703125
128,1.093406081199646
129,1.1131434440612793
130,1.0888899564743042
131,1.0964466333389282
132,1.1013809442520142
133,1.1039116382598877
134,1.110095739364624
135,1.1000185012817383
136,1.0908825397491455
137,1.0996772050857544
138,1.0999349355697632
139,1.1146858930587769
140,1.1062352657318115
141,1.0982367992401123
142,1.1048142910003662
143,1.0976635217666626
144,1.0955231189727783
145,1.0943256616592407
146,1.0944262742996216
147,1.108083724975586
148,1.1136521100997925
149,1.0934338569641113
150,1.1032931804656982
151,1.0898295640945435
152,1.0897397994995117
153,1.105984091758728
154,1.0981853008270264
155,1.113479495048523
156,1.098004698753357
157,1.0949000120162964
158,1.0935792922973633
159,1.1012920141220093
160,1.0995510816574097
161,1.110693097114563
162,1.0903569459915161
163,1.099721074104309
164,1.1048544645309448
165,1.0955618619918823
166,1.1019318103790283
167,1.0953034162521362
168,1.090662956237793
169,1.0815316438674927
170,1.128722071647644
171,1.0959385633468628
172,1.1019015312194824
173,1.1058597564697266
174,1.1168993711471558
175,1.0954208374023438
176,1.1005016565322876
177,1.095647931098938
178,1.1103756427764893
179,1.0918232202529907
180,1.0919227600097656
181,1.102347731590271
182,1.1039451360702515
183,1.1047056913375854
184,1.0919514894485474
185,1.1034849882125854
186,1.0949325561523438
187,1.1183602809906006
188,1.0815681219100952
189,1.0913091897964478
190,1.106305718421936
191,1.1168713569641113
192,1.1031221151351929
193,1.0795732736587524
194,1.105035424232483
195,1.0877890586853027
196,1.0952963829040527
197,1.0975306034088135
198,1.0980371236801147
199,1.1054415702819824
200,1.0809926986694336
201,1.0661766529083252
202,1.1112635135650635
203,1.119279146194458
204,1.0902364253997803
205,1.0958375930786133
206,1.098057508468628
207,1.1056526899337769
208,1.1054424047470093
209,1.0934306383132935
210,1.1004363298416138
211,1.1096758842468262
212,1.0936697721481323
213,1.1099096536636353
214,1.0971665382385254
215,1.117935299873352
216,1.1104360818862915
217,1.0985372066497803
218,1.113895058631897
219,1.0814098119735718
220,1.1009453535079956
221,1.0997847318649292
222,1.1096282005310059
223,1.0904991626739502
224,1.1083030700683594
225,1.1072368621826172
226,1.0908820629119873
227,1.0953199863433838
228,1.0903743505477905
229,1.0983734130859375
230,1.089381456375122
231,1.1003364324569702
232,1.0897216796875
233,1.1038718223571777
234,1.08851158618927
235,1.0889267921447754
236,1.106796383857727
237,1.1132758855819702
238,1.1097352504730225
239,1.1012269258499146
240,1.0874786376953125
241,1.0952309370040894
242,1.1033658981323242
243,1.098023533821106
244,1.084386944770813
245,1.0940585136413574
246,1.0922260284423828
247,1.1031790971755981
248,1.106783390045166
249,1.1191421747207642
250,1.111757516860962
251,1.1161210536956787
252,1.1126450300216675
253,1.100311040878296
254,1.10125732421875
255,1.1025272607803345
256,1.1000285148620605
257,1.101730465888977
258,1.1038262844085693
259,1.0985743999481201
260,1.0962893962860107
261,1.0957452058792114
262,1.090532660484314
263,1.0972405672073364
264,1.1095755100250244
265,1.1006437540054321
266,1.1123249530792236
267,1.1052372455596924
268,1.1038538217544556
269,1.1050834655761719
270,1.0969488620758057
271,1.095167636871338
272,1.1014996767044067
273,1.0936293601989746
274,1.103958010673523
275,1.0890110731124878
276,1.1034656763076782
277,1.1057147979736328
278,1.1046854257583618
279,1.10556161403656
280,1.0985591411590576
281,1.1006332635879517
282,1.096988558769226
283,1.0950343608856201
284,1.1013448238372803
285,1.090269923210144
286,1.0957841873168945
287,1.0976940393447876
288,1.0968599319458008
289,1.104387640953064
290,1.1076143980026245
291,1.0947797298431396
292,1.1033399105072021
293,1.101426362991333
294,1.0968763828277588
295,1.1084879636764526
296,1.0962066650390625
297,1.0920968055725098
298,1.1000545024871826
299,1.1056849956512451
300,1.0911535024642944
301,1.088178038597107
302,1.0940097570419312
303,1.1015355587005615
304,1.097537636756897
305,1.1091490983963013
306,1.096472144126892
307,1.0970439910888672
308,1.1098291873931885
309,1.1021291017532349
310,1.097794532775879
311,1.1017849445343018
312,1.097155213356018
313,1.0874253511428833
314,1.1124863624572754
315,1.0894922018051147
316,1.0962512493133545
317,1.0988457202911377
318,1.104941964149475
319,1.1009321212768555
320,1.0935964584350586
321,1.09868586063385
322,1.0990864038467407
323,1.0929559469223022
324,1.1110966205596924
325,1.1035130023956299
326,1.1015033721923828
327,1.0960264205932617
328,1.0970581769943237
329,1.0927373170852661
330,1.1032311916351318
331,1.101108431816101
332,1.0958565473556519
333,1.1004385948181152
334,1.1006137132644653
335,1.1009902954101562
336,1.101209044456482
337,1.0973292589187622
338,1.0999946594238281
339,1.0959289073944092
340,1.0955235958099365
341,1.0993281602859497
342,1.0952427387237549
343,1.1029400825500488
344,1.1033049821853638
345,1.1068577766418457
346,1.0973780155181885
347,1.1001888513565063
348,1.1038994789123535
349,1.0962986946105957
350,1.1061601638793945
351,1.0975302457809448
352,1.0982061624526978
353,1.1060386896133423
354,1.0961639881134033
355,1.1093040704727173
356,1.0998344421386719
357,1.0988218784332275
358,1.0994873046875
359,1.0968366861343384
360,1.108609676361084
361,1.0949898958206177
362,1.0952527523040771
363,1.0952516794204712
364,1.0990809202194214
365,1.098031997680664
366,1.092782974243164
367,1.1041425466537476
368,1.098740816116333
369,1.0964760780334473
370,1.0975319147109985
371,1.103648066520691
372,1.0950043201446533
373,1.0990476608276367
374,1.096593976020813
375,1.0968483686447144
376,1.0964713096618652
377,1.0922843217849731
378,1.0982961654663086
379,1.0994899272918701
380,1.0973752737045288
381,1.102038860321045
382,1.0954583883285522
383,1.1106253862380981
384,1.0996752977371216
385,1.107561707496643
386,1.10145103931427
387,1.1012420654296875
388,1.1024718284606934
389,1.1064083576202393
390,1.0996261835098267
391,1.1019432544708252
392,1.0960613489151
393,1.102236032485962
394,1.0989083051681519
395,1.0999282598495483
396,1.1054433584213257
397,1.09238862991333
398,1.100088357925415
399,1.0983208417892456
400,1.0998880863189697
401,1.0946810245513916
402,1.0957382917404175
403,1.1037224531173706
404,1.102349042892456
405,1.0986413955688477
406,1.0982187986373901
407,1.0986465215682983
408,1.09878671169281
409,1.0918312072753906
410,1.1028249263763428
411,1.1081488132476807
412,1.0966057777404785
413,1.0945298671722412
414,1.0922091007232666
415,1.0955613851547241
416,1.101353406906128
417,1.0934935808181763
418,1.1024067401885986
419,1.1019989252090454
420,1.1011614799499512
421,1.0969699621200562
422,1.0927904844284058
423,1.0917011499404907
424,1.1006033420562744
425,1.0985122919082642
426,1.0968447923660278
427,1.0984290838241577
428,1.0944331884384155
429,1.0989528894424438
430,1.0949126482009888
431,1.1012556552886963
432,1.0981614589691162
433,1.0997369289398193
434,1.1039304733276367
435,1.1023786067962646
436,1.0982379913330078
437,1.1008063554763794
438,1.0991888046264648
439,1.1007180213928223
440,1.0927774906158447
441,1.0922815799713135
442,1.0981720685958862
443,1.1010406017303467
444,1.0962140560150146
445,1.0976297855377197
446,1.0937345027923584
447,1.0934323072433472
448,1.1042535305023193
449,1.1022202968597412
450,1.0979551076889038
451,1.0908974409103394
452,1.0950560569763184
453,1.0893551111221313
454,1.1049034595489502
455,1.102016568183899
456,1.0986912250518799
457,1.0999581813812256
458,1.1001286506652832
459,1.095200538635254
460,1.097043514251709
461,1.0974972248077393
462,1.107392430305481
463,1.0907949209213257
464,1.0999584197998047
465,1.095160961151123
466,1.1001898050308228
467,1.0992718935012817
468,1.094978928565979
469,1.099740743637085
470,1.102225422859192
471,1.0999119281768799
472,1.1006020307540894
473,1.097395658493042
474,1.095787525177002
