epoch,loop,f1,roc_auc,accuracy
0,train,0.4414845173041894,0.5050363276089829,0.18989431968295906
0,validation,0.5,0.5,0.0
1,train,0.5,0.5,0.0
1,validation,0.5,0.5,0.0
2,train,0.5,0.5,0.0
2,validation,0.5,0.5,0.0
3,train,0.5,0.5,0.0
3,validation,0.5,0.5,0.0
4,train,0.5,0.5,0.0
4,validation,0.5,0.5,0.0
-1,test,0.5,0.5,0.0
