,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.29796052631578945,0.47347039473684205,0.29796052631578945
1,0,validation,0.3098544973544974,0.482390873015873,0.3098544973544974
2,1,train,0.3279605263157895,0.4959703947368421,0.3279605263157895
3,1,validation,0.32175925925925924,0.4913194444444445,0.32175925925925924
4,2,train,0.3619078947368421,0.5214309210526316,0.3619078947368421
5,2,validation,0.3025793650793651,0.47693452380952384,0.3025793650793651
6,3,train,0.2926973684210526,0.46952302631578946,0.2926973684210526
7,3,validation,0.3449074074074074,0.5086805555555556,0.3449074074074074
8,4,train,0.3310526315789474,0.4982894736842105,0.3310526315789474
9,4,validation,0.2994378306878307,0.474578373015873,0.2994378306878307
10,5,train,0.30138157894736844,0.47603618421052635,0.30138157894736844
11,5,validation,0.30770502645502645,0.4807787698412698,0.30770502645502645
12,6,train,0.3329605263157895,0.49972039473684216,0.3329605263157895
13,6,validation,0.373015873015873,0.5297619047619048,0.373015873015873
14,7,train,0.40809210526315787,0.5560690789473685,0.40809210526315787
15,7,validation,0.42294973544973546,0.5672123015873016,0.42294973544973546
16,8,train,0.4382236842105263,0.5786677631578948,0.4382236842105263
17,8,validation,0.42361111111111116,0.5677083333333334,0.42361111111111116
18,9,train,0.4344736842105263,0.5758552631578947,0.4344736842105263
19,9,validation,0.4168320105820105,0.5626240079365079,0.4168320105820105
20,-1,test,0.4193121693121693,0.564484126984127,0.4193121693121693
