epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.40158520475561427,0.3421746540053136,0.5511889035667108,0.40158520475561427,0.4607445632141541,0.4292053247277127,0.13657407407407407
0,validation,0.4591679506933744,0.36265123883766864,0.5943759630200308,0.4591679506933744,0.4254473161033797,0.565284178187404,0.09722222222222222
1,train,0.45739762219286656,0.3567565547511659,0.59304821664465,0.45739762219286656,0.5681142177275431,0.39496221662468517,0.1071932299012694
1,validation,0.41140215716486905,0.3333967348232683,0.5585516178736517,0.41140215716486905,0.5335235378031384,0.3333333333333333,0.13333333333333333
2,train,0.5075957727873184,0.41438359031011346,0.6306968295904888,0.5075957727873184,0.5980456026058631,0.5191605839416058,0.1259445843828715
2,validation,0.4453004622496148,0.3250228561415504,0.5839753466872112,0.4453004622496148,0.5576407506702412,0.37231503579952263,0.04511278195488722
3,train,0.5624174372523117,0.48265530363168535,0.6718130779392337,0.5624174372523117,0.6302551203736975,0.6300085251491901,0.18770226537216828
3,validation,0.4221879815100154,0.41141386372815375,0.5666409861325115,0.4221879815100154,0.3728813559322034,0.5244618395303327,0.33689839572192515
4,train,0.6525759577278731,0.5611715543902918,0.7394319682959049,0.6525759577278731,0.6786396637371036,0.7613152804642167,0.24355971896955506
4,validation,0.49614791987673346,0.4566466061402388,0.6221109399075502,0.49614791987673346,0.4717741935483871,0.576214405360134,0.3219512195121951
-1,test,0.4946070878274268,0.43599662566422026,0.6209553158705702,0.4946070878274268,0.47401247401247404,0.5903225806451613,0.2436548223350254
