,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3715131578947369,0.5286348684210526,0.3715131578947369
1,0,validation,0.394510582010582,0.5458829365079365,0.394510582010582
2,1,train,0.3892105263157895,0.5419078947368421,0.3892105263157895
3,1,validation,0.39236111111111116,0.5442708333333334,0.39236111111111116
4,2,train,0.35111842105263164,0.5133388157894737,0.35111842105263164
5,2,validation,0.34160052910052907,0.5062003968253969,0.34160052910052907
6,3,train,0.3993421052631579,0.5495065789473684,0.3993421052631579
7,3,validation,0.38723544973544977,0.5404265873015873,0.38723544973544977
8,4,train,0.43052631578947365,0.5728947368421052,0.43052631578947365
9,4,validation,0.3874007936507936,0.5405505952380952,0.3874007936507936
10,5,train,0.409671052631579,0.5572532894736842,0.409671052631579
11,5,validation,0.3759920634920635,0.5319940476190477,0.3759920634920635
12,6,train,0.4293421052631579,0.5720065789473685,0.4293421052631579
13,6,validation,0.38938492063492064,0.5420386904761905,0.38938492063492064
14,7,train,0.47967105263157894,0.6097532894736842,0.47967105263157894
15,7,validation,0.4272486772486772,0.5704365079365079,0.4272486772486772
16,8,train,0.5322368421052631,0.6491776315789474,0.5322368421052631
17,8,validation,0.4221230158730159,0.5665922619047619,0.4221230158730159
18,9,train,0.6071710526315789,0.7053782894736842,0.6071710526315789
19,9,validation,0.4250992063492064,0.5688244047619048,0.4250992063492064
20,-1,test,0.41121031746031744,0.5584077380952381,0.41121031746031744
