epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.37384412153236457,0.34110223245058474,0.5303830911492735,0.37384412153236457,0.3440959409594096,0.4593716143011917,0.2198391420911528
0,validation,0.44992295839753466,0.3607068286310852,0.587442218798151,0.44992295839753466,0.08270676691729324,0.6073871409028727,0.3920265780730897
1,train,0.44451783355350066,0.34315030419816656,0.5833883751651255,0.44451783355350066,0.13156053184044786,0.6008606777837547,0.297029702970297
1,validation,0.43759630200308164,0.4171209448987227,0.5781972265023113,0.43759630200308164,0.34545454545454546,0.5154320987654321,0.3904761904761905
2,train,0.42602377807133424,0.4002335810052818,0.5695178335535007,0.42602377807133424,0.5030343897505056,0.3559698180204172,0.34169653524492233
2,validation,0.4206471494607088,0.37694569820219154,0.5654853620955317,0.4206471494607088,0.5523012552301255,0.13218390804597702,0.4463519313304721
3,train,0.4217305151915456,0.3792078225528517,0.5662978863936592,0.4217305151915456,0.5446096654275092,0.25813008130081305,0.3348837209302326
3,validation,0.423728813559322,0.4108886902194824,0.5677966101694915,0.423728813559322,0.5100463678516229,0.2753623188405797,0.44725738396624465
4,train,0.44914134742404227,0.42911436560426486,0.5868560105680317,0.44914134742404227,0.5202108963093147,0.39004886717014664,0.3770833333333334
4,validation,0.41910631741140214,0.4136375401776257,0.5643297380585517,0.41910631741140214,0.49452269170579033,0.2889908256880733,0.45739910313901344
-1,test,0.3975346687211094,0.3727996694171835,0.5481510015408321,0.3975346687211094,0.46698872785829304,0.3459915611814346,0.3054187192118227
