,filename,n_samples,epoch,time,f1_macro,n_estimators,criterion,max_depth,iteration
54,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1500,4,236.55830907821647,0.6423940698362053,160,entropy,30,1
55,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1500,4,165.73937058448792,0.59245367946344,10,gini,30,2
56,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1500,4,232.4258708953857,0.5595729082966207,160,gini,60,3
57,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,2000,4,559.416347026825,0.5822871862166168,160,gini,90,1
58,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,2000,4,577.4900217056274,0.6351219703115437,60,log_loss,60,2
59,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,2000,4,271.2006154060364,0.5929599932832375,260,log_loss,30,3
60,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,500,5,77.34359049797058,0.5615315976698658,160,gini,30,1
61,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,500,5,101.6335461139679,0.6144196292198704,910,gini,30,2
62,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,500,5,87.26649141311646,0.5677105381650528,60,entropy,30,3
63,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,5,128.81472325325012,0.5862269360969579,210,log_loss,90,1
64,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,5,215.1100664138794,0.6065157286756299,60,log_loss,30,2
65,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1000,5,145.0375792980194,0.5680674838100003,410,gini,30,3
66,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1500,5,359.4393529891968,0.5963008316187975,410,gini,60,1
67,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1500,5,692.3917942047119,0.6248757137351302,10,log_loss,30,2
68,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,1500,5,276.98022389411926,0.6040212619715671,60,entropy,60,3
69,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,2000,5,387.8736953735352,0.577045002582445,10,gini,90,1
70,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,2000,5,479.715126991272,0.6320183271675809,260,entropy,60,2
71,src3/2025-05-05-FacebookAI/roberta-base-1e-05-data,2000,5,707.3711760044098,0.6710673395642767,660,log_loss,90,3
72,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,0,160.68399119377136,0.6404245632808613,360,entropy,90,1
73,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,0,315.62306118011475,0.6113671274961597,810,gini,60,2
74,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,0,135.9953966140747,0.5893378608301642,510,entropy,60,3
75,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,0,182.6737940311432,0.6682738470257763,210,entropy,30,1
76,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,0,218.0343532562256,0.6464370848307123,760,gini,30,2
77,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,0,284.9168441295624,0.6137739792645324,260,log_loss,60,3
78,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,0,309.2007863521576,0.560699747378434,260,log_loss,30,1
79,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,0,587.1641576290131,0.6940723019670388,560,log_loss,90,2
80,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,0,628.0688796043396,0.613993993993994,660,gini,30,3
81,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,0,298.626323223114,0.5956352983148503,360,gini,60,1
82,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,0,566.1245787143707,0.618176554269613,910,gini,60,2
83,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,0,567.7176587581635,0.6190476190476191,310,entropy,90,3
84,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,1,219.83818912506104,0.6777371981781658,710,gini,60,1
85,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,1,89.40257048606873,0.6043976482198249,310,gini,30,2
86,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,1,100.21211671829224,0.6012696898951179,360,log_loss,60,3
87,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,1,152.2553095817566,0.6352793704810521,210,log_loss,30,1
88,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,1,668.2284033298492,0.6138957816377171,860,entropy,30,2
89,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,1,351.7631459236145,0.5685439156936183,910,log_loss,90,3
90,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,1,461.64152669906616,0.5960354001819635,460,entropy,60,1
91,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,1,246.11875581741333,0.6546892458607229,210,log_loss,90,2
92,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,1,357.64445066452026,0.6271291414990752,760,gini,30,3
93,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,1,398.91324496269226,0.6627190677555075,810,log_loss,60,1
94,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,1,467.3709602355957,0.6296688852811988,860,entropy,60,2
95,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,1,567.9485416412354,0.5737579406956774,60,gini,60,3
96,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,2,84.8983883857727,0.5331174368772736,360,entropy,60,1
97,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,2,102.88926601409912,0.5762007168458781,60,log_loss,90,2
98,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,2,84.58361792564392,0.5945719673204986,210,entropy,90,3
99,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,2,399.46045207977295,0.6309048655006824,560,log_loss,30,1
100,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,2,244.12394976615903,0.6023936170212766,260,gini,60,2
101,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,2,327.9594190120697,0.6206320912203265,210,gini,30,3
102,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,2,479.5332086086273,0.6433161520155947,710,log_loss,90,1
103,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,2,323.93824553489685,0.6125345414819098,210,log_loss,30,2
104,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,2,248.33909487724304,0.5003786395090742,60,log_loss,60,3
105,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,2,561.9751224517822,0.5838576325872151,410,log_loss,60,1
106,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,2,358.69728899002075,0.6373513339762135,60,log_loss,30,2
107,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,2,517.8480169773102,0.6513250792717266,960,log_loss,90,3
108,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,3,121.3611180782318,0.6092065718413024,460,log_loss,60,1
109,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,3,199.64706349372864,0.6303703703703705,760,entropy,30,2
110,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,3,292.4340310096741,0.529924047447468,10,entropy,90,3
111,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,3,207.7676792144776,0.6374844001940408,660,gini,90,1
112,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,3,481.33911061286926,0.6292853194345732,410,entropy,90,2
113,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,3,254.47684407234192,0.6308997665761318,110,entropy,30,3
114,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,3,409.5814986228943,0.6059313471054361,560,gini,90,1
115,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,3,416.7979552745819,0.6046220351841515,910,gini,60,2
116,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,3,447.85622549057007,0.5892916700076815,60,log_loss,90,3
117,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,3,915.5770130157472,0.5769593785167169,60,entropy,90,1
118,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,3,383.0740175247192,0.6060703436456448,510,entropy,90,2
119,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,3,468.7872898578644,0.6388745527112579,60,log_loss,60,3
120,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,84.37867450714111,0.6165271765271766,60,gini,90,1
121,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,184.6216676235199,0.6079300168066994,260,entropy,90,2
122,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,135.78784823417664,0.562848802539806,960,log_loss,90,3
123,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,296.5556983947754,0.5875723401734962,860,gini,30,1
124,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,345.848486661911,0.5864831139556413,460,gini,60,2
125,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,271.85938000679016,0.6484505106848378,60,log_loss,30,3
126,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,4,324.7384169101715,0.6610225208008366,210,log_loss,90,1
127,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,4,190.91893434524536,0.5878990985373965,60,gini,30,2
128,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,4,305.3026559352875,0.6242445150427623,60,gini,30,3
129,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,4,270.693754196167,0.5252525252525252,10,log_loss,30,1
130,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,4,297.49138593673706,0.6113994536064612,260,log_loss,60,2
131,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,4,233.00968170166016,0.6143941723488429,10,gini,30,3
132,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,100.74061512947084,0.5784610317924169,760,gini,60,1
133,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,95.70531415939332,0.5965947896012338,160,gini,90,2
134,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,183.76092195510864,0.6182675209444719,710,entropy,60,3
135,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,179.75201559066772,0.6200656789045658,60,entropy,30,1
136,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,340.0530831813812,0.5879295234065701,310,log_loss,90,2
137,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,220.4142863750457,0.6906644238856181,410,entropy,30,3
138,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,5,322.80459570884705,0.6306458413536453,260,log_loss,30,1
139,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,5,219.3027765750885,0.6200418893004349,60,log_loss,60,2
140,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,5,266.6663029193878,0.6221975980557216,410,gini,90,3
141,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,5,310.6785943508148,0.5798667778865799,410,entropy,60,1
142,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,5,607.6233851909637,0.615146841462631,110,gini,60,2
143,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,2000,5,494.49285197258,0.6347180884750844,510,log_loss,30,3
144,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,0,86.52886867523193,0.6677511193058079,210,entropy,60,1
145,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,0,125.8829424381256,0.58904659231338,360,gini,90,2
146,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,0,72.86983180046082,0.5638085383209097,360,log_loss,60,3
147,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,0,203.0445396900177,0.5880481507892408,910,log_loss,90,1
148,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,0,292.2015085220337,0.5996816647654044,660,log_loss,30,2
149,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,0,231.47984719276428,0.6302134695400325,910,log_loss,60,3
150,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,0,572.3630602359772,0.6475182665658856,360,log_loss,30,1
151,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,0,564.3811929225922,0.62077381697533,560,entropy,30,2
152,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,0,469.64162969589233,0.6042693421770707,160,log_loss,60,3
153,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,0,474.3460099697113,0.5838625486118062,710,log_loss,30,1
154,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,0,358.81746459007263,0.6213185142154775,510,gini,90,2
155,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,0,421.78461599349976,0.6124186342071275,660,log_loss,60,3
156,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,179.06144666671753,0.6164682039147563,760,gini,30,1
157,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,110.66238903999329,0.6201092685788668,410,log_loss,30,2
158,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,137.8517656326294,0.6006424409199669,660,log_loss,90,3
159,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,205.4278209209442,0.6295500379841613,810,gini,30,1
160,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,172.01717591285706,0.630341104751268,610,log_loss,60,2
161,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,333.7531530857086,0.6253783517608995,410,gini,60,3
162,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,1,247.3328948020935,0.6532944709415297,260,entropy,60,1
163,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,1,451.4394459724426,0.6387178489484516,360,log_loss,60,2
164,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,1,397.1592199802399,0.6397178118787405,210,gini,60,3
165,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,1,686.4666604995728,0.5914814814814814,760,log_loss,90,1
166,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,1,420.4018301963806,0.6377577770370096,110,log_loss,90,2
167,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,1,608.906571149826,0.5955692054763262,310,log_loss,90,3
168,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,83.28166890144348,0.5647318916937413,110,entropy,90,1
169,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,111.99281859397888,0.6022593361284841,160,entropy,90,2
170,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,125.00476670265198,0.6337250126938522,160,gini,90,3
171,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,145.53404760360718,0.606984126984127,210,entropy,90,1
172,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,254.564968585968,0.6466892767053055,510,log_loss,90,2
173,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,152.30867671966553,0.5773803485891398,460,gini,90,3
174,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,2,184.924711227417,0.618770526379222,10,gini,30,1
175,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,2,187.53373098373413,0.5760993227939313,10,entropy,90,2
176,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,2,463.306321144104,0.6013875673593563,60,entropy,60,3
177,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,2,653.8991906642914,0.6275312991102465,560,log_loss,30,1
178,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,2,307.2884452342987,0.588566028821167,110,log_loss,30,2
179,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,2,526.3173532485962,0.675920532611867,160,gini,30,3
180,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,378.9391722679138,0.5758862317848384,310,entropy,60,1
181,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,120.65355467796326,0.6187602334815147,60,entropy,60,2
182,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,137.78029823303223,0.6134387571091692,60,entropy,30,3
183,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,304.3114318847656,0.5925222622564136,410,gini,90,1
184,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,184.4876480102539,0.6163856201137922,260,entropy,60,2
185,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,143.38261342048645,0.588187134502924,210,entropy,60,3
186,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,3,251.33535289764404,0.6195069848788318,910,gini,30,1
187,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,3,380.8179287910461,0.6043076119920731,210,log_loss,90,2
188,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,3,344.15937328338623,0.5804353925478237,710,entropy,60,3
189,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,3,347.829401254654,0.5975536212095353,260,log_loss,60,1
190,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,3,459.9029357433319,0.5587285247540438,310,log_loss,90,2
191,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,3,456.1379837989807,0.6563524586645973,710,entropy,90,3
192,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,66.74406719207764,0.5827141427141428,110,gini,30,1
193,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,64.45357584953308,0.5859900438800713,60,log_loss,30,2
194,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,65.37263226509094,0.6469335404882707,60,gini,60,3
195,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,288.73878288269043,0.5721824093399014,760,log_loss,90,1
196,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,235.0780634880066,0.5839624922769984,210,entropy,30,2
197,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,196.5649938583374,0.61338065179158,560,log_loss,90,3
198,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,4,306.69572043418884,0.5549261206886896,160,entropy,90,1
199,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,4,429.06850123405457,0.5737654411262882,460,gini,30,2
200,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,4,301.7245497703552,0.5846915284648647,210,entropy,90,3
201,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,4,648.103518486023,0.627026633299168,460,log_loss,30,1
202,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,4,580.2216539382935,0.6263059163059163,110,gini,60,2
203,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,4,420.670905828476,0.5975375350602211,160,log_loss,30,3
204,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,111.97515821456908,0.6252378481231621,60,log_loss,90,1
205,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,134.35117554664612,0.5472743920505114,560,entropy,90,2
206,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,81.99477648735046,0.6348971429342954,260,gini,90,3
207,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,162.87494373321533,0.5904097979337378,260,entropy,60,1
208,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,165.52454662322998,0.5963256059533522,10,log_loss,30,2
209,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,192.1972048282624,0.6206434143195941,160,gini,60,3
210,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,5,428.2508499622345,0.6132116077771054,260,gini,30,1
211,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,5,360.3598666191101,0.6093300182293861,60,log_loss,30,2
212,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,5,515.9059820175171,0.5986178742248246,960,gini,90,3
213,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,5,367.63143134117126,0.6008967037024217,60,log_loss,60,1
214,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,5,624.9527518749237,0.6008882832412245,860,log_loss,60,2
215,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,2000,5,241.03486585617063,0.6893187830687829,60,log_loss,30,3
216,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,0,121.37870907783508,0.5884807121276265,560,log_loss,60,1
217,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,0,114.98219513893127,0.5893781500563745,660,entropy,60,2
