,filename,n_samples,epoch,time,f1_macro,n_estimators,criterion,max_depth,iteration
505,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,58.91270661354065,0.5239500173550851,340,log_loss,60,2.0
506,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,42.57379412651062,0.7103174603174603,230,entropy,30,2.0
507,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,36.56508183479309,0.603759820426487,670,entropy,90,2.0
508,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,34.012134075164795,0.7562316715542522,340,gini,90,2.0
509,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,39.32633447647095,0.4734959634447218,230,entropy,30,2.0
510,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,100.99551057815552,0.5808857808857809,340,entropy,60,2.0
511,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,55.66608738899231,0.5464122946475888,10,gini,90,2.0
512,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,49.960468769073486,0.5816717245513469,120,gini,30,2.0
513,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,85.43885779380798,0.713504841411818,230,entropy,90,2.0
514,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,52.456775188446045,0.6515332286760858,120,gini,90,2.0
515,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,33.97535538673401,0.6239368811129337,10,gini,60,2.0
516,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,64.95134401321411,0.7000000000000001,230,log_loss,60,2.0
517,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,33.342817068099976,0.5483204134366925,120,gini,30,2.0
518,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,82.3995041847229,0.6658040027605245,780,log_loss,60,2.0
519,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,47.964699029922485,0.680590122227753,120,log_loss,90,2.0
520,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,300.60017585754395,0.6943420097330947,340,entropy,90,2.0
521,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,37.67588949203491,0.5735062893081762,120,gini,30,2.0
522,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,27.64059853553772,0.6658496732026143,230,gini,90,3.0
523,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,55.02150845527649,0.5610923423423424,670,gini,30,3.0
524,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,31.024672031402588,0.5805618365680548,10,entropy,60,3.0
525,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,62.44320797920227,0.6571096586782861,780,log_loss,90,3.0
526,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,27.92507839202881,0.6418179396030093,120,gini,60,3.0
527,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,62.23275136947632,0.6050911592707258,120,log_loss,60,3.0
528,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,29.796072006225582,0.5443223443223443,10,log_loss,60,3.0
529,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,46.57833671569824,0.5845016868536033,10,log_loss,30,3.0
530,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,46.07597899436951,0.607395637729308,780,log_loss,30,3.0
531,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,64.23271417617798,0.6438011083982481,230,entropy,60,3.0
532,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,54.43457007408142,0.653546332894159,120,gini,60,3.0
533,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,48.01060962677002,0.580952380952381,10,gini,90,3.0
534,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,42.59160661697388,0.574969553692958,340,gini,60,3.0
535,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,31.306739568710327,0.6100989653621233,10,entropy,60,3.0
536,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,66.3994300365448,0.6874432166325087,120,entropy,90,3.0
537,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,30.16931533813477,0.6973177360274135,120,gini,90,3.0
538,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,93.2551736831665,0.6697658258633868,450,entropy,60,3.0
539,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,74.88389420509338,0.5799965403909358,10,gini,90,3.0
540,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,0,38.07578659057617,0.5041191312377754,560,log_loss,90,1.0
541,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,1,32.23178148269653,0.5506802721088435,450,entropy,90,1.0
542,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,2,80.25121927261353,0.5847222222222223,670,gini,30,1.0
543,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,3,46.46330046653748,0.6231481481481481,10,gini,60,1.0
544,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,4,40.22944855690002,0.4494833284524955,340,entropy,60,1.0
545,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,5,42.10612154006958,0.6125943273484257,560,log_loss,30,1.0
546,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,0,70.60400938987732,0.4946214258060948,670,gini,90,1.0
547,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,1,55.49047374725342,0.5817114739677828,120,log_loss,30,1.0
548,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,2,77.977454662323,0.5195652173913043,230,gini,30,1.0
549,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,3,46.03234100341797,0.6561616161616161,120,entropy,60,1.0
550,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,4,28.36063551902771,0.6411671586873743,10,gini,90,1.0
551,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,5,28.890576124191284,0.5804695380618773,10,gini,60,1.0
552,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,0,121.78207039833067,0.7328282828282827,120,entropy,90,1.0
553,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,1,45.158249855041504,0.6483190883190884,670,entropy,30,1.0
554,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,2,104.00497341156006,0.5747268604411461,890,log_loss,60,1.0
555,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,3,78.45202422142029,0.6694918355546772,230,entropy,60,1.0
556,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,4,61.11379146575928,0.6571977638015373,890,log_loss,30,1.0
557,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,5,47.94999241828919,0.6852525252525252,10,log_loss,30,1.0
558,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,0,33.60083222389221,0.625,10,gini,30,2.0
559,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,1,39.81296753883362,0.6100392347207054,120,entropy,30,2.0
560,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,2,28.105621576309204,0.5456349206349206,10,gini,60,2.0
561,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,3,23.301528215408325,0.6412161355770378,10,log_loss,30,2.0
562,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,4,55.98175406455994,0.5692307692307693,120,log_loss,90,2.0
563,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,5,21.1751811504364,0.5242717092694084,10,gini,60,2.0
564,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,0,57.42012119293213,0.6028064502756706,230,gini,30,2.0
565,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,1,46.608593225479126,0.690422322775264,450,gini,90,2.0
566,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,2,138.81223559379578,0.646871945259042,890,entropy,30,2.0
567,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,3,65.68153643608093,0.7020408163265306,560,log_loss,30,2.0
568,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,4,42.46134066581726,0.6803329383974545,450,log_loss,60,2.0
569,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,5,48.635234117507935,0.5738204607769826,10,gini,90,2.0
570,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,0,50.858237981796265,0.6803157626687039,340,log_loss,90,2.0
571,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,1,74.93884801864624,0.6609405458089669,670,entropy,60,2.0
572,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,2,44.45891642570496,0.717016317016317,120,log_loss,90,2.0
573,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,3,65.2215621471405,0.6978606298809185,10,log_loss,60,2.0
574,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,4,28.33510613441468,0.4551250206987912,120,entropy,60,2.0
575,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,5,52.5816752910614,0.6678785599364799,10,gini,30,2.0
576,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,0,20.3945472240448,0.562049062049062,230,log_loss,60,3.0
577,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,1,38.01233887672424,0.5452602093468967,120,entropy,30,3.0
578,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,2,74.19622325897217,0.6701114488348532,450,log_loss,90,3.0
579,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,3,38.50418472290039,0.525362809233777,10,entropy,60,3.0
580,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,4,29.370896339416504,0.5267041901188243,10,log_loss,60,3.0
581,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,5,35.29029965400696,0.5958044345141119,10,log_loss,60,3.0
582,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,0,122.26135206222534,0.6501089324618735,10,entropy,90,3.0
583,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,1,53.69676160812378,0.5637203807935515,670,entropy,90,3.0
584,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,2,60.14640974998474,0.5241301907968574,120,entropy,30,3.0
585,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,3,81.91588687896729,0.6521711728745194,890,entropy,60,3.0
586,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,4,47.40927696228027,0.595041816009558,230,entropy,90,3.0
587,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,5,47.530741453170776,0.7144444444444445,670,gini,60,3.0
588,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,0,56.38374161720276,0.6733283056812468,230,log_loss,90,3.0
589,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,1,84.5622661113739,0.687176879396559,340,log_loss,60,3.0
590,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,2,51.364373207092285,0.7410739074906991,120,log_loss,60,3.0
591,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,3,53.189170122146606,0.6773849607182941,230,gini,60,3.0
592,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,4,68.45744490623474,0.5917241379310345,120,entropy,90,3.0
593,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,5,40.24644422531128,0.6135147392290249,120,entropy,30,3.0
594,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,0,72.13391542434692,0.5422558922558922,890,log_loss,60,1.0
595,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,1,40.80865216255188,0.4815880962314003,670,gini,30,1.0
596,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,2,46.41250920295715,0.6046557617877221,120,log_loss,30,1.0
597,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,3,37.62328147888184,0.5408855472013366,340,log_loss,60,1.0
598,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,4,23.937218189239506,0.6194250194250194,10,log_loss,60,1.0
599,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,5,36.82702660560608,0.6314410851724285,230,log_loss,30,1.0
600,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,0,33.71041512489319,0.5569968553459119,120,log_loss,30,1.0
601,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,1,48.33997201919556,0.68084419154434,450,gini,30,1.0
602,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,2,51.1080105304718,0.6705738705738705,230,gini,60,1.0
603,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,3,62.4818160533905,0.6563253449527959,670,log_loss,60,1.0
604,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,4,76.83603286743164,0.6781975201428089,230,log_loss,60,1.0
605,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,5,40.35671496391296,0.6185328878024713,230,log_loss,30,1.0
606,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,0,60.29958748817444,0.6204071343039012,670,log_loss,90,1.0
607,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,1,42.34833073616028,0.7579796382905531,230,gini,30,1.0
608,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,2,52.93583822250366,0.5804033365008975,120,log_loss,60,1.0
609,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,3,80.54246926307678,0.6752587881999647,340,gini,90,1.0
610,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,4,129.68929171562195,0.7157322903085616,120,gini,30,1.0
611,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,5,107.95155453681946,0.720117524083962,780,entropy,90,1.0
612,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,0,40.70289731025696,0.4640656501121618,230,entropy,90,2.0
613,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,1,20.64219903945923,0.5185703185703185,10,log_loss,30,2.0
614,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,2,57.82180094718933,0.5292362982929021,780,entropy,60,2.0
615,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,3,44.64159536361694,0.677189127941522,10,gini,90,2.0
616,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,4,48.49205160140991,0.4809523809523809,340,log_loss,60,2.0
617,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,5,42.61674618721008,0.7343406707291796,120,entropy,60,2.0
618,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,0,54.700035572052,0.5623555011559908,450,gini,30,2.0
619,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,1,59.72354698181152,0.5425925925925926,560,entropy,90,2.0
620,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,2,86.17542219161987,0.68009768009768,230,entropy,30,2.0
621,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,3,49.57729768753052,0.6175842131724485,230,gini,60,2.0
622,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,4,65.07644248008728,0.6759754738015608,780,gini,30,2.0
623,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,5,33.99238038063049,0.6283333333333333,10,log_loss,30,2.0
624,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,0,58.87814736366272,0.6380928474807904,230,gini,90,2.0
625,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,1,53.35487937927246,0.6196881091617934,120,log_loss,30,2.0
626,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,2,43.218291997909546,0.6253966692086296,230,entropy,30,2.0
627,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,3,50.816349029541016,0.6194301994301994,340,log_loss,30,2.0
