filename,n_samples,epoch,time,f1_macro,n_neighbors,metric
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,0,0.8908390998840332,0.5615111442744821,18,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,1,0.8249258995056152,0.5781313228121739,8,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,2,0.8772308826446533,0.7512268065120785,18,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,3,0.7032418251037598,0.5920151243952758,7,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,4,0.7182221412658691,0.5379629629629629,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,5,0.7587335109710693,0.7240625718886587,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,0,0.9820904731750488,0.7006089647599082,8,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,1,1.7965912818908691,0.6889511360099596,3,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,2,0.8493030071258545,0.5988939165409753,1,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,3,0.9369585514068604,0.6292397660818713,1,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,4,1.115795373916626,0.5379140239605356,18,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,5,1.369692087173462,0.684635832004253,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,0,1.3152282238006592,0.5768804838572281,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,1,2.066118001937866,0.571535409035409,8,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,2,2.278563499450684,0.6057861220904699,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,3,1.5992374420166016,0.5908521303258145,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,4,1.1898131370544434,0.5907874260815437,18,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,5,1.4943857192993164,0.6212962962962963,13,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,500,0,0.6830830574035645,0.723030303030303,5,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,500,1,0.4373242855072021,0.6030434420709329,10,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,500,2,0.4904429912567138,0.6090562977623838,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,500,3,0.7199649810791016,0.6357414553283396,7,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,500,4,0.401475191116333,0.7410361067503924,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,500,5,0.4135425090789795,0.6473544973544973,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,0,0.6602218151092529,0.6407114127702362,17,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,1,1.003059148788452,0.5017094017094017,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,2,0.792309045791626,0.6303366474795046,6,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,3,0.6780729293823242,0.6392227521639287,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,4,0.5703229904174805,0.7446956727954527,18,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1000,5,0.6578445434570312,0.6727642276422765,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,0,1.0922529697418213,0.5852141405680426,15,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,1,0.9290244579315186,0.581594879778585,19,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,2,1.0132222175598145,0.5670291767852743,2,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,3,0.9780962467193604,0.5089186176142698,1,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,4,0.9647679328918456,0.5879484500174156,17,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,1500,5,1.0055322647094729,0.6203416149068324,2,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,0,1.190525770187378,0.568944099378882,10,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,1,1.928868055343628,0.5724246513720198,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,2,1.1888742446899414,0.5804204204204204,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,3,1.2789628505706787,0.595557279767806,1,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,4,1.677619695663452,0.6184524445394011,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-0.0001-data,2000,5,1.8654422760009768,0.6315804002760524,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,0,0.6681592464447021,0.7242372156103363,3,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,1,0.4748780727386474,0.6010247614021199,6,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,2,0.4625279903411865,0.6657574104382615,17,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,3,0.3600635528564453,0.6624945103205974,13,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,4,0.693352460861206,0.4874170670327156,3,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,5,0.3876612186431885,0.595167408873495,17,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,0,1.1047072410583496,0.5444621655147971,9,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,1,0.829890251159668,0.656959706959707,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,2,0.8507556915283203,0.6109716613918295,16,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,3,0.8141727447509766,0.6133069828722003,14,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,4,0.8422889709472656,0.5546360820751065,18,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,5,0.7923305034637451,0.5965381024204554,18,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,0,1.4308621883392334,0.6900394131363364,4,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,1,1.065720558166504,0.5603386662268404,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,2,1.860083103179932,0.6174523007856342,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,3,0.9061412811279296,0.5962860177476274,5,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,4,1.245636224746704,0.599108928896163,18,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,5,0.880321741104126,0.4429027708644433,15,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,0,1.3294939994812012,0.5466719208008407,4,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,1,1.7119221687316897,0.501690582220023,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,2,1.3328006267547607,0.5307169021454735,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,3,1.417682409286499,0.5070921985815603,2,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,4,1.68340802192688,0.5416666666666666,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,5,1.538461446762085,0.5595642812623945,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,0,0.5772578716278076,0.5788647342995169,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,1,0.4002346992492676,0.6085187462518883,16,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,2,0.4463016986846924,0.5897577326148755,11,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,3,0.4736227989196777,0.5670333676896434,10,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,4,0.4499757289886474,0.6745936710013094,3,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,5,0.4462425708770752,0.7822177822177823,12,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,0,0.7214269638061523,0.5670836296699159,10,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,1,0.9684641361236572,0.674153260681543,15,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,2,0.7281551361083984,0.6358755525805687,3,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,3,0.6700444221496582,0.6051673194530337,7,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,4,0.9933948516845704,0.6691804586541429,14,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,5,0.701514482498169,0.6125008685984296,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,0,1.720954179763794,0.6056941295036533,14,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,1,0.9736742973327636,0.6005423445974135,11,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,2,2.194127559661865,0.6378066378066377,14,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,3,1.2690796852111816,0.7085175361037429,17,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,4,1.0399389266967771,0.599092970521542,18,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,5,0.9865968227386476,0.6051622909050626,15,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,0,1.3322370052337646,0.51742993848257,11,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,1,2.372755289077759,0.6510510510510511,10,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,2,1.308892011642456,0.5037279505364611,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,3,1.4361917972564695,0.6042120551924474,5,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,4,1.1064574718475342,0.6526799453824313,17,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,5,1.4656803607940674,0.5786274711344092,16,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,0,0.6036660671234131,0.5790725163560394,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,1,0.4420344829559326,0.5641551269715098,14,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,2,0.4340462684631347,0.5854004203307338,12,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,3,0.4737658500671386,0.7174963924963925,18,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,4,0.4016158580780029,0.6265371102327624,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,500,5,0.4091517925262451,0.670546074850567,14,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,0,0.6605324745178223,0.6492282314127489,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,1,0.8076860904693604,0.5367321067598588,6,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,2,0.7254350185394287,0.5946437743047913,2,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,3,0.6600363254547119,0.6584403036576949,15,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,4,0.8848497867584229,0.5851370851370851,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1000,5,0.6267721652984619,0.6417128091546696,9,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,0,0.8578150272369385,0.5948719005992633,9,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,1,0.9473142623901368,0.5724263038548753,4,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,2,1.0347981452941897,0.7160362907976906,10,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,3,1.7680106163024902,0.5761650503069268,16,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,4,1.108344554901123,0.4817190314936497,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,1500,5,1.62860107421875,0.4598204264870931,7,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,0,1.3970179557800293,0.6805178211635532,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,1,1.4641435146331787,0.5457380825801879,2,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,2,1.325004816055298,0.6368083670715249,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,3,1.091552734375,0.6455026455026455,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,4,1.340296506881714,0.5911495911495911,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,2000,5,2.23051118850708,0.5415243358499597,15,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,0,0.5037004947662354,0.6819468024900962,3,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,1,0.5108938217163086,0.4973544973544974,12,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,2,0.4599826335906982,0.5470576274513927,18,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,3,0.4440157413482666,0.5766731440272467,13,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,4,0.5952305793762207,0.6580774853801169,3,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,5,0.6006596088409424,0.6226020892687559,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,0,0.7103314399719238,0.6376811594202899,18,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,1,0.6709349155426025,0.5028963284777238,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,2,1.1215267181396484,0.6547803617571059,14,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,3,0.6234002113342285,0.6419299376746185,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,4,0.8109426498413086,0.684911741009302,13,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,5,0.8144633769989014,0.5347668920776293,2,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,0,0.929845094680786,0.5502648925693501,2,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,1,1.2083146572113037,0.6319236319236319,3,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,2,1.010768175125122,0.5496245306633292,5,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,3,1.25793194770813,0.5897924297924299,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,4,1.1762888431549072,0.6143722414908855,7,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,5,1.3609023094177246,0.5952380952380952,1,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,0,1.5037193298339844,0.678842504743833,16,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,1,1.4732108116149902,0.5776851967002447,2,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,2,1.962702751159668,0.5511837461883715,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,3,1.28277325630188,0.6767378215654077,1,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,4,1.150341510772705,0.5123750216225567,1,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,5,1.6314709186553955,0.6035382706541736,1,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,0,0.4712541103363037,0.5376344086021505,8,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,1,0.4129071235656738,0.6761310215142968,11,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,2,0.3905785083770752,0.5735796818939458,17,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,3,0.4065651893615722,0.5379105520614954,3,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,4,0.4101078510284424,0.6120332096802685,12,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,5,0.4251129627227783,0.5652046783625732,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,0,0.7185249328613281,0.6507936507936507,7,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,1,1.007122039794922,0.7286338562934308,4,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,2,1.2922730445861816,0.6331661092530658,17,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,3,0.7882630825042725,0.6194218608852755,1,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,4,0.6208004951477051,0.5962889767237595,1,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,5,0.7644426822662354,0.5944107062528116,11,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,0,1.128028154373169,0.6019605791034363,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,1,0.9559216499328612,0.6031746031746031,10,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,2,1.1638834476470947,0.6298075256967404,6,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,3,1.4707515239715576,0.5685694150810431,16,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,4,1.0046985149383545,0.5743715926086747,11,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,5,0.9492084980010986,0.5823308089666605,4,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,0,1.4464292526245115,0.4698024852004465,15,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,1,2.060319423675537,0.4967439967439968,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,2,1.3561358451843262,0.5038845726970034,13,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,3,1.331390619277954,0.6137077975787654,2,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,4,1.380335569381714,0.5830033258851205,11,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,5,1.5476555824279783,0.625345414819099,5,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,0,0.4896852970123291,0.5794756927161108,7,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,1,0.5450038909912109,0.636597695147335,2,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,2,0.5104026794433594,0.5631980028905531,8,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,3,0.3801138401031494,0.5943130630630631,19,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,4,0.3844978809356689,0.4982382696668411,5,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,500,5,0.6071350574493408,0.5734930274403959,6,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,0,0.8623907566070557,0.6169970380496697,16,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,1,0.8517851829528809,0.6375783739336005,15,cosine
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,2,0.9860687255859376,0.6447441447441448,17,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,3,0.6529872417449951,0.5918852584752262,4,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,4,0.6854853630065918,0.5566433566433566,16,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1000,5,0.6953015327453613,0.6811965811965811,10,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,0,0.941699743270874,0.7245979886854572,8,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,1,1.196094036102295,0.4626484626484626,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,2,1.1952345371246338,0.6586224233283057,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,3,1.006633996963501,0.5481481481481482,2,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,4,1.229041337966919,0.6360247317694125,15,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,1500,5,1.1423962116241455,0.498963982756223,1,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,0,1.3588004112243652,0.4912997903563941,19,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,1,1.3247547149658203,0.6227492314448836,9,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,2,1.4538085460662842,0.612715128043341,12,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,3,1.4125711917877195,0.6204473899746774,18,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,4,2.013869047164917,0.4528804528804528,17,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,2000,5,1.1485965251922607,0.6000125368269291,6,l2
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,500,0,0.417532205581665,0.633399209486166,14,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,500,1,0.4439175128936767,0.4906339502671513,13,l1
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,500,2,0.4544088840484619,0.5713356213356213,8,cosine
