filename,n_samples,epoch,time,f1_macro,n_estimators,criterion,max_depth
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,213.2386472225189,0.7654986522911051,450,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,80.40615677833557,0.7623682596728418,10,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,93.15181612968443,0.6489396597213308,10,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,117.07290697097778,0.6813953488372094,10,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,0,61.03509974479675,0.7620828375545358,340,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,1,97.56676650047302,0.7175245806824755,450,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,2,64.2602481842041,0.7405202821869489,10,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,3,59.36197090148926,0.7473684210526317,10,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,4,127.74418044090272,0.6506114640978343,10,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,5,80.51636290550232,0.7225383004337144,780,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,0,78.32447123527527,0.850273224043716,450,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,1,93.560120344162,0.7486772486772487,230,entropy,30
