,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3292763157894737,0.49695723684210524,0.3292763157894737
1,0,validation,0.35813492063492064,0.5186011904761905,0.35813492063492064
2,1,train,0.3705921052631579,0.5279440789473684,0.3705921052631579
3,1,validation,0.3402777777777778,0.5052083333333334,0.3402777777777778
4,2,train,0.38125,0.5359375,0.38125
5,2,validation,0.39616402116402116,0.5471230158730159,0.39616402116402116
6,3,train,0.39684210526315794,0.5476315789473684,0.39684210526315794
7,3,validation,0.39550264550264547,0.5466269841269841,0.39550264550264547
8,4,train,0.4224342105263158,0.5668256578947368,0.4224342105263158
9,4,validation,0.3892195767195767,0.5419146825396826,0.3892195767195767
10,5,train,0.45875,0.5940625,0.45875
11,5,validation,0.42228835978835977,0.5667162698412698,0.42228835978835977
12,6,train,0.5022368421052631,0.6266776315789473,0.5022368421052631
13,6,validation,0.4348544973544974,0.576140873015873,0.4348544973544974
14,7,train,0.557171052631579,0.6678782894736842,0.557171052631579
15,7,validation,0.4340277777777778,0.5755208333333334,0.4340277777777778
16,8,train,0.6192763157894736,0.7144572368421052,0.6192763157894736
17,8,validation,0.4087301587301588,0.5565476190476191,0.4087301587301588
18,9,train,0.6573684210526316,0.7430263157894738,0.6573684210526316
19,9,validation,0.4618055555555555,0.5963541666666666,0.4618055555555555
20,-1,test,0.41550925925925924,0.5616319444444444,0.41550925925925924
