epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3249669749009247,0.30615874088607575,0.49372523117569356,0.3249669749009247,0.37010355695632596,0.3767872161480236,0.17158544955387783
0,validation,0.3389830508474576,0.3285605966765387,0.5042372881355932,0.3389830508474576,0.3931623931623932,0.3517786561264821,0.24074074074074076
1,train,0.34940554821664466,0.3316374662109946,0.5120541611624835,0.34940554821664466,0.39472487494315595,0.3988269794721408,0.20136054421768707
1,validation,0.3543913713405239,0.34705029818099103,0.5157935285053928,0.3543913713405239,0.38983050847457623,0.36291913214990135,0.2884012539184953
2,train,0.3748348745046235,0.3558629119024575,0.5311261558784676,0.3748348745046235,0.4001790510295434,0.4373956594323873,0.2300140252454418
2,validation,0.3975346687211094,0.3903006438091716,0.5481510015408321,0.3975346687211094,0.4226579520697168,0.41796875,0.3302752293577982
3,train,0.38077939233817704,0.3632375083090296,0.5355845442536328,0.38077939233817704,0.4074241738343142,0.4371630029033596,0.24512534818941503
3,validation,0.40061633281972264,0.39181702567661586,0.5504622496147921,0.40061633281972264,0.4410480349344978,0.4220907297830375,0.3123123123123123
4,train,0.39233817701453105,0.37756572129743976,0.5442536327608983,0.39233817701453105,0.4128440366972477,0.4465696465696466,0.2732834806254249
4,validation,0.4221879815100154,0.4111339964941794,0.5666409861325115,0.4221879815100154,0.45614035087719296,0.4512428298279158,0.3260188087774295
-1,test,0.34514637904468415,0.3222161489485828,0.5088597842835132,0.34514637904468415,0.34513274336283184,0.42622950819672134,0.19528619528619529
