,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3630921052631579,0.5223190789473684,0.3630921052631579
1,0,validation,0.42080026455026454,0.5656001984126984,0.42080026455026454
2,1,train,0.36276315789473684,0.5220723684210526,0.36276315789473684
3,1,validation,0.33961640211640215,0.5047123015873016,0.33961640211640215
4,2,train,0.3540789473684211,0.5155592105263158,0.3540789473684211
5,2,validation,0.3404431216931217,0.5053323412698413,0.3404431216931217
6,3,train,0.35914473684210524,0.5193585526315789,0.35914473684210524
7,3,validation,0.3305224867724868,0.49789186507936506,0.3305224867724868
8,4,train,0.3425,0.5068750000000001,0.3425
9,4,validation,0.33134920634920634,0.49851190476190477,0.33134920634920634
10,-1,test,0.3804563492063492,0.5353422619047619,0.3804563492063492
