epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.37318361955085866,0.33729703983467013,0.529887714663144,0.37318361955085866,0.34065934065934067,0.4786508790814496,0.19258089976322024
0,validation,0.3790446841294299,0.3577024728220153,0.5342835130970724,0.3790446841294299,0.24225352112676057,0.5018050541516245,0.3290488431876607
1,train,0.3844121532364597,0.35796347507867043,0.5383091149273448,0.3844121532364597,0.2761849034523113,0.5259984928409948,0.2717070289427052
1,validation,0.4036979969183359,0.36296433346943363,0.552773497688752,0.4036979969183359,0.18354430379746836,0.5372168284789645,0.3681318681318681
2,train,0.440885072655218,0.40588352688189716,0.5806638044914136,0.440885072655218,0.3114558472553699,0.5886143931256712,0.3175803402646503
2,validation,0.44684129429892144,0.4157456877393586,0.5851309707241911,0.44684129429892144,0.2897727272727273,0.5587301587301587,0.3987341772151899
3,train,0.5525099075297226,0.4999559149210679,0.664382430647292,0.5525099075297226,0.3730994152046783,0.721442885771543,0.40532544378698226
3,validation,0.4530046224961479,0.41333825011677366,0.5897534668721109,0.4530046224961479,0.2857142857142857,0.5784615384615384,0.3758389261744966
4,train,0.6446499339498019,0.5858167847017818,0.7334874504623513,0.6446499339498019,0.4893033461327482,0.8186356073211315,0.44951140065146583
4,validation,0.47919876733436056,0.4355306317475076,0.6093990755007703,0.47919876733436056,0.35416666666666674,0.5925925925925926,0.3598326359832636
-1,test,0.44838212634822805,0.36972148689110124,0.586286594761171,0.44838212634822805,0.2736842105263158,0.6090651558073654,0.22641509433962265
