,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3538157894736842,0.5153618421052631,0.3538157894736842
1,0,validation,0.35813492063492064,0.5186011904761905,0.35813492063492064
2,1,train,0.36046052631578945,0.520345394736842,0.36046052631578945
3,1,validation,0.34160052910052907,0.5062003968253969,0.34160052910052907
4,2,train,0.3703947368421053,0.5277960526315789,0.3703947368421053
5,2,validation,0.4125330687830688,0.5593998015873016,0.4125330687830688
6,3,train,0.4317763157894737,0.5738322368421053,0.4317763157894737
7,3,validation,0.43270502645502645,0.5745287698412698,0.43270502645502645
8,4,train,0.48243421052631574,0.6118256578947369,0.48243421052631574
9,4,validation,0.4624669312169312,0.5968501984126984,0.4624669312169312
10,5,train,0.5131578947368421,0.6348684210526315,0.5131578947368421
11,5,validation,0.4525462962962963,0.5894097222222222,0.4525462962962963
12,6,train,0.5376315789473685,0.6532236842105263,0.5376315789473685
13,6,validation,0.44973544973544977,0.5873015873015873,0.44973544973544977
14,7,train,0.5742763157894737,0.6807072368421052,0.5742763157894737
15,7,validation,0.492228835978836,0.619171626984127,0.492228835978836
16,8,train,0.6121710526315789,0.7091282894736842,0.6121710526315789
17,8,validation,0.4801587301587302,0.6101190476190477,0.4801587301587302
18,9,train,0.659078947368421,0.7443092105263157,0.659078947368421
19,9,validation,0.49057539682539686,0.6179315476190477,0.49057539682539686
20,-1,test,0.5279431216931216,0.6459573412698413,0.5279431216931216
