,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.35776315789473684,0.5183223684210526,0.35776315789473684
1,0,validation,0.35896164021164023,0.5192212301587302,0.35896164021164023
2,1,train,0.3355263157894737,0.5016447368421053,0.3355263157894737
3,1,validation,0.36259920634920634,0.5219494047619048,0.36259920634920634
4,2,train,0.3319736842105263,0.4989802631578948,0.3319736842105263
5,2,validation,0.3343253968253968,0.5007440476190477,0.3343253968253968
6,3,train,0.31519736842105267,0.4863980263157895,0.31519736842105267
7,3,validation,0.3468915343915344,0.5101686507936508,0.3468915343915344
8,4,train,0.3263815789473684,0.49478618421052634,0.3263815789473684
9,4,validation,0.2561177248677249,0.4420882936507936,0.2561177248677249
10,-1,test,0.3587962962962963,0.5190972222222222,0.3587962962962963
