,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.42828947368421055,0.4830592105263158,0.0756578947368421
1,0,validation,0.5,0.5,0.0
2,1,train,0.3128947368421053,0.47809210526315793,0.28657894736842104
3,1,validation,0.30687830687830686,0.4801587301587302,0.30687830687830686
4,2,train,0.4776315789473684,0.4976973684210526,0.035526315789473684
5,2,validation,0.5,0.5,0.0
6,3,train,0.5,0.5,0.0
7,3,validation,0.5,0.5,0.0
8,4,train,0.5,0.5,0.0
9,4,validation,0.5,0.5,0.0
10,5,train,0.5,0.5,0.0
11,5,validation,0.5,0.5,0.0
12,6,train,0.5,0.5,0.0
13,6,validation,0.5,0.5,0.0
14,7,train,0.5,0.5,0.0
15,7,validation,0.5,0.5,0.0
16,8,train,0.5,0.5,0.0
17,8,validation,0.5,0.5,0.0
18,9,train,0.5,0.5,0.0
19,9,validation,0.5,0.5,0.0
20,-1,test,0.5,0.5,0.0
