epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.34114927344782037,0.32214155590702964,0.5058619550858653,0.34114927344782037,0.2775330396475771,0.44913627639155473,0.23975535168195722
0,validation,0.4098613251155624,0.3907035755478662,0.5573959938366717,0.4098613251155624,0.31,0.5121107266435986,0.35000000000000003
1,train,0.37549537648612946,0.3560884116013768,0.5316215323645971,0.37549537648612946,0.27813789039481435,0.49980476376415467,0.2903225806451613
1,validation,0.41294298921417566,0.38921298351892175,0.5597072419106317,0.41294298921417566,0.27405247813411077,0.5261324041811847,0.36745406824146976
2,train,0.42437252311756934,0.4092075225202278,0.5682793923381769,0.42437252311756934,0.37315130830489196,0.5340230799840828,0.32044817927170866
2,validation,0.4437596302003082,0.4309350563445151,0.5828197226502312,0.4437596302003082,0.35751295336787564,0.525179856115108,0.4101123595505618
3,train,0.4795244385733157,0.46098075847659786,0.6096433289299868,0.4795244385733157,0.439377085650723,0.6065899166335846,0.33697527314548587
3,validation,0.4560862865947612,0.4348550285637254,0.5920647149460709,0.4560862865947612,0.33862433862433866,0.563573883161512,0.40236686390532544
4,train,0.5194848084544254,0.4988894388802516,0.6396136063408191,0.5194848084544254,0.47707423580786024,0.6618705035971223,0.3577235772357723
4,validation,0.46070878274268107,0.4452525579328861,0.5955315870570107,0.46070878274268107,0.36503856041131105,0.5438898450946644,0.426829268292683
-1,test,0.45454545454545453,0.41609339505379106,0.5909090909090909,0.45454545454545453,0.375,0.594059405940594,0.2792207792207792
