,filename,n_samples,epoch,time,f1_macro,n_neighbors,metric,iteration
905,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,5,0.3141827583312988,0.596326164874552,3,l1,3.0
906,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,0,0.2483119964599609,0.6282270717444017,2,l1,3.0
907,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,1,0.2520570755004883,0.5405705405705405,1,l2,3.0
908,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,2,0.3083889484405517,0.6903016571149317,7,l1,3.0
909,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,3,0.2796268463134765,0.6586875656643099,10,l2,3.0
910,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,4,0.3069531917572021,0.5228834755199233,18,l1,3.0
911,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,5,0.2804508209228515,0.546031746031746,4,l1,3.0
912,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,0,0.3042356967926025,0.5979454408025836,1,cosine,3.0
913,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,1,0.3448894023895263,0.5090246729590991,17,l1,3.0
914,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,2,0.3033983707427978,0.6650688065322212,12,l2,3.0
915,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,3,0.36505126953125,0.6540142627099148,19,l1,3.0
916,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,4,0.3490469455718994,0.5977950043066322,11,l2,3.0
917,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,5,0.3297197818756103,0.5927672955974843,17,l1,3.0
918,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,0.2947258949279785,0.4849150849150849,18,cosine,1.0
919,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,0.2620749473571777,0.5499056368621585,13,cosine,1.0
920,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,0.2605891227722168,0.5236467236467237,4,l1,1.0
921,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,0.308182954788208,0.6644158981115503,13,l1,1.0
922,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,0.2482197284698486,0.6851303735024666,16,cosine,1.0
923,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,0.2546942234039306,0.6270749005362395,1,cosine,1.0
924,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,0.2507143020629883,0.5139971139971139,4,l1,1.0
925,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,0.3799610137939453,0.6352657004830918,18,cosine,1.0
926,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,0.3210365772247314,0.6654545454545454,17,cosine,1.0
927,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,0.283717393875122,0.5401497167426454,3,l2,1.0
928,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,0.4405889511108398,0.6161100803957947,14,l1,1.0
929,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,0.2609996795654297,0.5895691609977325,3,cosine,1.0
930,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,0.3347797393798828,0.4966329966329966,12,l1,1.0
931,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,0.2986383438110351,0.6678132165937044,6,l2,1.0
932,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,0.3310036659240722,0.6112332112332112,8,l2,1.0
933,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,0.3450870513916015,0.6905635466611076,5,l2,1.0
934,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,0.3369534015655517,0.5187246963562754,18,l1,1.0
935,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,0.3663952350616455,0.6024078879086664,4,cosine,1.0
936,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,0.207789659500122,0.5834402585838189,5,l1,2.0
937,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,0.2356350421905517,0.5105713000449842,8,l2,2.0
938,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,0.2951653003692627,0.639193469785575,7,l2,2.0
939,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,0.2998509407043457,0.5308692582724147,4,l1,2.0
940,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,0.2288041114807129,0.5784832451499118,18,l1,2.0
941,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,0.3444151878356933,0.6074879227053139,6,cosine,2.0
942,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,0.2781457901000976,0.648110661268556,1,l1,2.0
943,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,0.3174827098846435,0.5246031746031746,6,l1,2.0
944,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,0.4023241996765136,0.525,3,l1,2.0
945,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,0.2526204586029053,0.6246031746031746,11,l2,2.0
946,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,0.3790481090545654,0.6232439335887612,15,l1,2.0
947,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,0.2721455097198486,0.5769230769230769,18,cosine,2.0
948,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,0.2736127376556396,0.6308196816671393,1,l1,2.0
949,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,0.3252246379852295,0.6666666666666666,16,l1,2.0
950,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,0.2924134731292724,0.6078571428571429,19,l2,2.0
951,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,0.3000321388244629,0.5181846635367763,12,cosine,2.0
952,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,0.2967123985290527,0.6361574084108166,11,cosine,2.0
953,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,0.3416228294372558,0.6040626040626041,19,cosine,2.0
954,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,0.3280932903289795,0.6121265048967626,7,l1,3.0
955,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,0.2099671363830566,0.4764309764309764,2,l1,3.0
956,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,0.2309942245483398,0.6362567029925619,3,l1,3.0
957,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,0.2764401435852051,0.5402930402930403,14,cosine,3.0
958,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,0.30181884765625,0.5258713052246802,7,cosine,3.0
959,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,0.3000545501708984,0.5807772561293688,3,cosine,3.0
960,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,0.2799232006072998,0.6017628205128206,13,l1,3.0
961,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,0.2971477508544922,0.5834901336421093,8,l1,3.0
962,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,0.2660198211669922,0.5056022408963585,4,cosine,3.0
963,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,0.2427773475646972,0.6195402298850575,16,l1,3.0
964,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,0.4431400299072265,0.7006172839506174,17,cosine,3.0
965,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,0.2454750537872314,0.5323897505438313,17,l1,3.0
966,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,0.4600741863250732,0.5099206349206349,3,l2,3.0
967,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,0.2824800014495849,0.5787878787878787,7,l1,3.0
968,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,0.2879793643951416,0.5269816623895682,5,cosine,3.0
969,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,0.352724552154541,0.6229412817758683,9,l2,3.0
970,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,0.2767338752746582,0.6018343238682221,11,cosine,3.0
971,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,0.4352505207061767,0.7222601959444064,10,l1,3.0
972,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,0,0.2483630180358886,0.6689811936049965,1,cosine,1.0
973,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,1,0.2602880001068115,0.6126536999776436,7,l2,1.0
974,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,2,0.261305570602417,0.4767629911880024,9,l2,1.0
975,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,3,0.2323908805847168,0.5713273081694134,3,cosine,1.0
976,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,4,0.2187614440917968,0.4577497294802237,17,l1,1.0
977,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,5,0.2129251956939697,0.5333333333333333,1,l1,1.0
978,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,0,0.4379847049713135,0.4608636137381782,3,l2,1.0
979,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,1,0.4495575428009033,0.6631393298059964,6,cosine,1.0
980,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,2,0.2680623531341553,0.5191869954402067,11,cosine,1.0
981,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,3,0.2757298946380615,0.6681467776749924,3,l1,1.0
982,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,4,0.2553024291992187,0.5350644647254817,7,l2,1.0
983,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,5,0.2924675941467285,0.5897376494457433,8,cosine,1.0
984,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,0,0.2849957942962646,0.6674436674436675,18,l2,1.0
985,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,1,0.439335823059082,0.6258528265107213,15,l1,1.0
986,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,2,0.4654319286346435,0.5918141745775124,7,l1,1.0
987,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,3,0.3397622108459472,0.6671805941001129,17,l1,1.0
988,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,4,0.3922543525695801,0.5593146956952003,11,l2,1.0
989,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,5,0.347625732421875,0.5248299319727892,1,l1,1.0
990,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,0,0.2761986255645752,0.4401745363877201,12,cosine,2.0
991,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,1,0.2520911693572998,0.6026936026936026,3,l1,2.0
992,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,2,0.2535426616668701,0.4588802756244616,18,l1,2.0
993,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,3,0.2426340579986572,0.5480911680911681,5,l2,2.0
994,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,4,0.2874820232391357,0.5993631495151251,18,l1,2.0
995,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,5,0.2382540702819824,0.5710590868331148,1,cosine,2.0
996,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,0,0.2558703422546386,0.6702822973160897,12,l1,2.0
997,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,1,0.291670560836792,0.6050724637681159,3,l1,2.0
998,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,2,0.2928650379180908,0.6740341419586703,7,cosine,2.0
999,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,3,0.286865234375,0.5286493713743504,13,l1,2.0
1000,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,4,0.2556471824645996,0.5935422602089269,1,l2,2.0
1001,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,5,0.2571017742156982,0.6814339042599912,8,l1,2.0
1002,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,0,0.344783067703247,0.6025341130604289,3,cosine,2.0
1003,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,1,0.3297202587127685,0.6043153033571151,9,l2,2.0
1004,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,2,0.3512332439422607,0.6566895684778603,16,l2,2.0
1005,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,3,0.4159040451049804,0.5734263285785312,18,cosine,2.0
1006,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,4,0.3205759525299072,0.4959796052972869,7,cosine,2.0
1007,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,5,0.3072843551635742,0.6023037391458445,12,l2,2.0
1008,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,0,0.2539870738983154,0.5298850574712645,2,l2,3.0
1009,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,1,0.2945730686187744,0.415601483836778,10,l1,3.0
1010,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,2,0.2150483131408691,0.5455871455871456,9,l2,3.0
1011,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,3,0.2905340194702148,0.5977950043066322,10,l2,3.0
1012,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,4,0.2687950134277344,0.5605555555555556,15,cosine,3.0
1013,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,100,5,0.3416171073913574,0.6271565832541443,9,cosine,3.0
1014,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,0,0.3100581169128418,0.4488094014458492,9,cosine,3.0
1015,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,1,0.3270387649536133,0.6501863354037266,16,l2,3.0
1016,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,2,0.2682092189788818,0.5910816476854213,15,l1,3.0
1017,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,3,0.4904072284698486,0.5871794871794872,9,l2,3.0
1018,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,4,0.3718652725219726,0.6329652634000461,17,cosine,3.0
1019,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,200,5,0.2610483169555664,0.6501319478805871,18,l1,3.0
1020,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,0,0.335015058517456,0.5815672818879744,1,cosine,3.0
1021,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,1,0.3704164028167724,0.5661375661375662,10,l2,3.0
1022,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,2,0.2903890609741211,0.581082564778217,5,cosine,3.0
1023,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,3,0.293572187423706,0.5835784313725491,8,l1,3.0
1024,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,4,0.3306443691253662,0.6280701754385964,14,l2,3.0
1025,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-5e-05-data,300,5,0.3686087131500244,0.6693728857663284,6,l1,3.0
1026,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,0,0.2437846660614013,0.5489061154177434,4,cosine,1.0
1027,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,1,0.2669296264648437,0.4409892707765048,4,l1,1.0
1028,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,2,0.3573794364929199,0.4993236714975845,13,l1,1.0
1029,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,3,0.250762939453125,0.5893042691724041,6,l1,1.0
1030,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,4,0.3049752712249756,0.492865105908584,6,l2,1.0
1031,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,5,0.248981237411499,0.508404529504144,5,l1,1.0
1032,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,0,0.2578742504119873,0.5763163550397592,19,l2,1.0
1033,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,1,0.3870301246643066,0.4785844392401769,16,cosine,1.0
1034,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,2,0.3111608028411865,0.5057615995115995,7,l2,1.0
1035,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,3,0.341731309890747,0.4566666666666667,9,cosine,1.0
1036,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,4,0.3141937255859375,0.5807714928213111,18,l1,1.0
1037,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,5,0.2593634128570556,0.4889500539218054,18,l1,1.0
1038,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,0,0.4200460910797119,0.6002586941823206,11,l1,1.0
1039,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,1,0.3455545902252197,0.572862537978817,14,cosine,1.0
1040,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,2,0.3645803928375244,0.522681748556616,8,cosine,1.0
1041,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,3,0.3838307857513428,0.5466433037861609,17,cosine,1.0
1042,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,4,0.33559250831604,0.6461813760035374,15,l1,1.0
1043,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,5,0.3080708980560303,0.5891133557800224,11,l2,1.0
1044,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,0,0.3474187850952148,0.5647079007041413,18,l1,2.0
1045,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,1,0.2222316265106201,0.5743001603156985,6,l1,2.0
1046,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,2,0.2571275234222412,0.5363349810158321,10,cosine,2.0
1047,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,3,0.2910754680633545,0.4277316199549499,19,l2,2.0
1048,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,4,0.2740130424499511,0.5676424104995533,7,l1,2.0
1049,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,5,0.2533955574035644,0.5056603773584906,7,l2,2.0
1050,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,0,0.3731794357299804,0.5283868774434812,2,cosine,2.0
1051,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,1,0.2693533897399902,0.6330532212885155,17,l2,2.0
1052,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,2,0.3022985458374023,0.5844592100406053,8,l1,2.0
1053,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,3,0.3083281517028808,0.5287842336759739,5,l1,2.0
1054,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,4,0.2407503128051757,0.6611672278338946,15,l1,2.0
1055,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,200,5,0.3961694240570068,0.5189864591613326,13,l2,2.0
1056,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,0,0.3426334857940674,0.460111593832524,16,l2,2.0
1057,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,1,0.3289556503295898,0.6460802350290221,10,l1,2.0
1058,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,2,0.297919750213623,0.6362741080991712,5,l2,2.0
1059,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,3,0.3251035213470459,0.4931216931216931,12,cosine,2.0
1060,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,4,0.2821433544158935,0.5777777777777778,8,l2,2.0
1061,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,300,5,0.4429709911346435,0.5405555555555556,7,l2,2.0
1062,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,0,0.2239966392517089,0.5632298136645962,4,cosine,3.0
1063,src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-06-data,100,1,0.2729978561401367,0.7191232048374906,10,l2,3.0
