,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3634210526315789,0.5225657894736842,0.3634210526315789
1,0,validation,0.35300925925925924,0.5147569444444444,0.35300925925925924
2,1,train,0.37894736842105264,0.5342105263157895,0.37894736842105264
3,1,validation,0.43204365079365076,0.5740327380952381,0.43204365079365076
4,2,train,0.4276315789473684,0.5707236842105263,0.4276315789473684
5,2,validation,0.45271164021164023,0.5895337301587302,0.45271164021164023
6,3,train,0.472171052631579,0.6041282894736842,0.472171052631579
7,3,validation,0.4393187830687831,0.5794890873015873,0.4393187830687831
8,4,train,0.504671052631579,0.6285032894736843,0.504671052631579
9,4,validation,0.45882936507936506,0.5941220238095238,0.45882936507936506
10,5,train,0.5459210526315789,0.6594407894736842,0.5459210526315789
11,5,validation,0.4623015873015873,0.5967261904761905,0.4623015873015873
12,6,train,0.5542763157894737,0.6657072368421053,0.5542763157894737
13,6,validation,0.4935515873015873,0.6201636904761905,0.4935515873015873
14,7,train,0.5696052631578947,0.677203947368421,0.5696052631578947
15,7,validation,0.47585978835978837,0.6068948412698413,0.47585978835978837
16,8,train,0.6198684210526316,0.7149013157894737,0.6198684210526316
17,8,validation,0.4942129629629629,0.6206597222222222,0.4942129629629629
18,9,train,0.6642763157894737,0.7482072368421053,0.6642763157894737
19,9,validation,0.4887566137566138,0.6165674603174602,0.4887566137566138
20,-1,test,0.48991402116402116,0.6174355158730159,0.48991402116402116
