,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.35210526315789475,0.5140789473684211,0.35210526315789475
1,0,validation,0.38574735449735453,0.5393105158730159,0.38574735449735453
2,1,train,0.3275657894736842,0.4956743421052631,0.3275657894736842
3,1,validation,0.34093915343915343,0.505704365079365,0.34093915343915343
4,2,train,0.3459210526315789,0.5094407894736842,0.3459210526315789
5,2,validation,0.33349867724867727,0.5001240079365079,0.33349867724867727
6,3,train,0.34407894736842104,0.5080592105263158,0.34407894736842104
7,3,validation,0.28968253968253965,0.46726190476190477,0.28968253968253965
8,4,train,0.3248684210526316,0.4936513157894737,0.3248684210526316
9,4,validation,0.32919973544973546,0.4968998015873016,0.32919973544973546
10,-1,test,0.3568121693121693,0.517609126984127,0.3568121693121693
